"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Data rate","Info"
"7363","4.871313","10.1.0.11","10.1.0.4","TCP","318","-47 dBm","","afs3-bos(7007)  >  49153 [ACK] Seq=1 Ack=5001 Win=131072 Len=0 TSval=4883 TSecr=4870"
"7383","4.872622","10.1.0.4","10.1.0.11","TCP","528","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=19001 Win=131072 Len=0 TSval=4876 TSecr=4869"
"7405","4.882485","10.1.0.4","10.1.0.11","WebSocket","6528","","","WebSocket Continuation[FRAGMENT]  "
"7407","4.887695","10.1.0.11","10.1.0.4","TCP","318","-47 dBm","","afs3-bos(7007)  >  49153 [ACK] Seq=1 Ack=11001 Win=131072 Len=0 TSval=4899 TSecr=4875"
"7427","4.889003","10.1.0.4","10.1.0.11","WebSocket","4876","","","WebSocket Continuation[FRAGMENT]  "
"7429","4.897571","10.1.0.11","10.1.0.4","WebSocket","6546","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7430","4.897571","10.1.0.11","10.1.0.4","WebSocket","6970","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7451","4.899032","10.1.0.4","10.1.0.11","WebSocket","7028","","","WebSocket Continuation[FRAGMENT]  "
"7453","4.908519","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7454","4.908519","10.1.0.11","10.1.0.4","WebSocket","7046","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7455","4.908519","10.1.0.11","10.1.0.4","WebSocket","1152","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7474","4.909963","10.1.0.4","10.1.0.11","WebSocket","5876","","","WebSocket Continuation[FRAGMENT]  "
"7476","4.919477","10.1.0.11","10.1.0.4","WebSocket","6546","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7508","4.931878","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"7517","4.938927","10.1.0.4","10.1.0.11","WebSocket","1634","","","WebSocket Continuation[FRAGMENT]  "
"7526","4.946141","10.1.0.4","10.1.0.11","TCP","1136","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=51001 Win=131072 Len=0 TSval=4931 TSecr=4895"
"7528","4.948197","10.1.0.11","10.1.0.4","TCP","850","-47 dBm","","afs3-bos(7007)  >  49153 [ACK] Seq=1 Ack=36001 Win=131072 Len=0 TSval=4954 TSecr=4900"
"7548","4.949505","10.1.0.4","10.1.0.11","WebSocket","4800","","","WebSocket Continuation[FRAGMENT]  "
"7550","4.957904","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7551","4.957904","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7552","4.957904","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7572","4.959289","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"7574","4.968856","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7575","4.968856","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7576","4.968856","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7594","4.970089","10.1.0.4","10.1.0.11","TCP","756","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=77501 Win=131072 Len=0 TSval=4980 TSecr=4960"
"7598","4.979814","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7599","4.979814","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7616","4.980991","10.1.0.4","10.1.0.11","TCP","376","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=89501 Win=131072 Len=0 TSval=4991 TSecr=4960"
"7622","4.990502","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7623","4.990502","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7643","4.991877","10.1.0.4","10.1.0.11","TCP","376","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=101501 Win=131072 Len=0 TSval=5002 TSecr=4987"
"7645","5.001556","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7646","5.001556","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7647","5.001556","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7667","5.002922","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"7669","5.012612","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7670","5.012612","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7671","5.012612","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7687","5.013704","10.1.0.4","10.1.0.11","TCP","756","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=128501 Win=131072 Len=0 TSval=5024 TSecr=4998"
"7694","5.023808","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7695","5.023808","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7715","5.025165","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"7717","5.034647","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7718","5.034647","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7719","5.034647","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7739","5.036031","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"7741","5.041358","10.1.0.11","10.1.0.4","TCP","774","-47 dBm","","afs3-bos(7007)  >  49153 [ACK] Seq=1 Ack=63001 Win=131072 Len=0 TSval=5053 TSecr=4960"
"7761","5.042666","10.1.0.4","10.1.0.11","TCP","756","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=155501 Win=131072 Len=0 TSval=5047 TSecr=5031"
"7763","5.051042","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7764","5.051042","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7765","5.051042","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7785","5.052418","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"7787","5.061994","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7788","5.061994","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7789","5.061994","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7809","5.063342","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"7811","5.072963","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7812","5.072963","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7813","5.072963","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7833","5.074320","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"7852","5.085325","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"7854","5.094892","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7855","5.094892","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7893","5.107165","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"7914","5.118107","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"7936","5.129395","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"7957","5.140364","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"7978","5.151262","10.1.0.4","10.1.0.11","WebSocket","4800","","","WebSocket Continuation[FRAGMENT]  "
"7992","5.162206","10.1.0.4","10.1.0.11","TCP","1364","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=206501 Win=131072 Len=0 TSval=5106 TSecr=5058"
"7995","5.171178","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7996","5.171178","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"7997","5.171178","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8017","5.172526","10.1.0.4","10.1.0.11","TCP","452","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=221501 Win=131072 Len=0 TSval=5183 TSecr=5178"
"8020","5.181500","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8021","5.181500","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8022","5.181500","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8040","5.182857","10.1.0.4","10.1.0.11","TCP","376","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=233501 Win=131072 Len=0 TSval=5193 TSecr=5178"
"8042","5.186449","10.1.0.11","10.1.0.4","WebSocket","3242","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8061","5.192431","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8062","5.192431","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8063","5.192431","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8082","5.197721","10.1.0.11","10.1.0.4","WebSocket","4818","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8102","5.199225","10.1.0.4","10.1.0.11","TCP","528","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=251501 Win=131072 Len=0 TSval=5204 TSecr=5178"
"8104","5.200641","10.1.0.11","10.1.0.4","TCP","1458","-47 dBm","","afs3-bos(7007)  >  49153 [ACK] Seq=1 Ack=117001 Win=131072 Len=0 TSval=5168 TSecr=5053"
"8126","5.202097","10.1.0.4","10.1.0.11","TCP","134","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=254501 Win=131072 Len=0 TSval=5210 TSecr=5178"
"8128","5.208903","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8129","5.208903","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8130","5.208903","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8148","5.210260","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8150","5.219827","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8151","5.219827","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8152","5.219827","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8172","5.231114","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8173","5.231114","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8194","5.232566","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8196","5.242005","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8197","5.242005","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8198","5.242005","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8218","5.243353","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8220","5.248785","10.1.0.11","10.1.0.4","TCP","546","-47 dBm","","afs3-bos(7007)  >  49153 [ACK] Seq=1 Ack=135001 Win=131072 Len=0 TSval=5260 TSecr=5213"
"8240","5.250093","10.1.0.4","10.1.0.11","TCP","1440","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=308501 Win=131072 Len=0 TSval=5254 TSecr=5212"
"8242","5.258451","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8243","5.258451","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8244","5.258451","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8260","5.259542","10.1.0.4","10.1.0.11","TCP","376","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=320501 Win=131072 Len=0 TSval=5270 TSecr=5266"
"8266","5.269183","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8267","5.269183","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8288","5.270609","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8290","5.280233","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8291","5.280233","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8292","5.280233","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8313","5.281667","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8315","5.286893","10.1.0.11","10.1.0.4","TCP","394","-47 dBm","","afs3-bos(7007)  >  49153 [ACK] Seq=1 Ack=147001 Win=131072 Len=0 TSval=5298 TSecr=5213"
"8333","5.288201","10.1.0.4","10.1.0.11","TCP","756","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=347501 Win=131072 Len=0 TSval=5292 TSecr=5266"
"8335","5.296559","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8336","5.296559","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8337","5.296559","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8356","5.307544","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8357","5.307544","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8358","5.307544","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8378","5.308884","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8380","5.318524","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8381","5.318524","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8382","5.318524","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8399","5.319710","10.1.0.4","10.1.0.11","TCP","1060","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=386501 Win=131072 Len=0 TSval=5330 TSecr=5304"
"8406","5.329549","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8407","5.329549","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8427","5.330906","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8429","5.340621","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8430","5.340621","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8431","5.340621","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8451","5.341987","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8453","5.351581","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8454","5.351581","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8455","5.351581","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8475","5.352956","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8477","5.362559","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8478","5.362559","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8479","5.362559","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8497","5.363775","10.1.0.4","10.1.0.11","TCP","1440","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=440501 Win=131072 Len=0 TSval=5375 TSecr=5337"
"8501","5.373514","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8502","5.373514","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8523","5.374930","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8542","5.381471","10.1.0.4","10.1.0.11","TCP","376","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=452501 Win=131072 Len=0 TSval=5385 TSecr=5381"
"8544","5.389879","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8545","5.389879","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8546","5.389879","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8566","5.400770","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8567","5.400770","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8568","5.400770","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8588","5.402101","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8590","5.411668","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8591","5.411668","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8592","5.411668","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8612","5.413007","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8614","5.422583","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8615","5.422583","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8616","5.422583","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8636","5.423940","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8639","5.433896","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8640","5.433896","10.1.0.11","10.1.0.4","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8641","5.433896","10.1.0.11","10.1.0.4","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8661","5.435280","10.1.0.4","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"8682","5.446240","10.1.0.4","10.1.0.11","WebSocket","4800","","","WebSocket Continuation[FRAGMENT]  "
"8696","5.457239","10.1.0.4","10.1.0.11","TCP","1744","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=518501 Win=131072 Len=0 TSval=5445 TSecr=5397"
"8698","5.467322","10.1.0.11","10.1.0.4","WebSocket","6394","-44 dBm","","WebSocket Continuation[FRAGMENT]  "
"8699","5.467322","10.1.0.11","10.1.0.4","WebSocket","6394","-44 dBm","","WebSocket Continuation[FRAGMENT]  "
"8700","5.467322","10.1.0.11","10.1.0.4","WebSocket","6394","-44 dBm","","WebSocket Continuation[FRAGMENT]  "
"8701","5.467322","10.1.0.11","10.1.0.4","WebSocket","6394","-44 dBm","","WebSocket Continuation[FRAGMENT]  "
"8702","5.467322","10.1.0.11","10.1.0.4","WebSocket","6394","-44 dBm","","WebSocket Continuation[FRAGMENT]  "
"8703","5.467322","10.1.0.11","10.1.0.4","WebSocket","1652","-44 dBm","","WebSocket Continuation[FRAGMENT]  "
"8715","5.468183","10.1.0.4","10.1.0.11","TCP","908","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=551501 Win=131072 Len=0 TSval=5479 TSecr=5474"
"8717","5.477354","10.1.0.11","10.1.0.4","WebSocket","6394","-40 dBm","","WebSocket Continuation[FRAGMENT]  "
"8718","5.477354","10.1.0.11","10.1.0.4","WebSocket","6394","-40 dBm","","WebSocket Continuation[FRAGMENT]  "
"8719","5.477354","10.1.0.11","10.1.0.4","WebSocket","6394","-40 dBm","","WebSocket Continuation[FRAGMENT]  "
"8720","5.477354","10.1.0.11","10.1.0.4","WebSocket","6394","-40 dBm","","WebSocket Continuation[FRAGMENT]  "
"8721","5.477354","10.1.0.11","10.1.0.4","WebSocket","6394","-40 dBm","","WebSocket Continuation[FRAGMENT]  "
"8722","5.477354","10.1.0.11","10.1.0.4","WebSocket","7046","-40 dBm","","WebSocket Continuation[FRAGMENT]  "
"8723","5.477354","10.1.0.11","10.1.0.4","WebSocket","7470","-40 dBm","","WebSocket Continuation[FRAGMENT]  "
"8724","5.477354","10.1.0.11","10.1.0.4","WebSocket","2242","-40 dBm","","WebSocket Continuation[FRAGMENT]  "
"8732","5.477922","10.1.0.4","10.1.0.11","TCP","832","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=581501 Win=131072 Len=0 TSval=5487 TSecr=5474"
"8734","5.483260","10.1.0.11","10.1.0.4","WebSocket","6546","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8735","5.483260","10.1.0.11","10.1.0.4","WebSocket","1152","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8753","5.484484","10.1.0.4","10.1.0.11","TCP","832","","","afs3-errors(7006)  >  49156 [ACK] Seq=1 Ack=604001 Win=131072 Len=0 TSval=5493 TSecr=5489"
"8812","5.521501","10.1.0.11","10.1.0.4","WebSocket","6546","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"8813","5.521501","10.1.0.11","10.1.0.4","WebSocket","6546","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
