"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Data rate","Info"
"26724","4.871272","10.1.0.5","10.1.0.11","WebSocket","6528","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"26733","4.871385","10.1.0.11","10.1.0.5","TCP","394","","","afs3-rmtsys(7009)  >  49153 [ACK] Seq=1 Ack=7001 Win=131072 Len=0 TSval=4883 TSecr=4871"
"26774","4.876726","10.1.0.5","10.1.0.11","TCP","604","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=21001 Win=131072 Len=0 TSval=4875 TSecr=4871"
"26793","4.876821","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"26794","4.876821","10.1.0.11","10.1.0.5","WebSocket","7470","","","WebSocket Continuation[FRAGMENT]  "
"26886","4.893107","10.1.0.5","10.1.0.11","TCP","452","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=32501 Win=131072 Len=0 TSval=4893 TSecr=4888"
"26950","4.904064","10.1.0.5","10.1.0.11","WebSocket","6528","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"26958","4.904159","10.1.0.11","10.1.0.5","WebSocket","7470","","","WebSocket Continuation[FRAGMENT]  "
"26959","4.904159","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"27016","4.914995","10.1.0.5","10.1.0.11","WebSocket","6452","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"27027","4.915117","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"27028","4.915117","10.1.0.11","10.1.0.5","WebSocket","7546","","","WebSocket Continuation[FRAGMENT]  "
"27076","4.926244","10.1.0.5","10.1.0.11","WebSocket","6528","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"27124","4.937150","10.1.0.5","10.1.0.11","WebSocket","2224","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"27130","4.937263","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"27131","4.937263","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"27132","4.937263","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"27133","4.937263","10.1.0.11","10.1.0.5","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"27161","4.942615","10.1.0.5","10.1.0.11","TCP","1668","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=78001 Win=131072 Len=0 TSval=4950 TSecr=4917"
"27167","4.942701","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27168","4.942701","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27169","4.942701","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27170","4.942701","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27171","4.942701","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27172","4.942701","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27173","4.942701","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27174","4.942701","10.1.0.11","10.1.0.5","WebSocket","3242","","","WebSocket Continuation[FRAGMENT]  "
"27207","4.948053","10.1.0.5","10.1.0.11","TCP","1212","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=122501 Win=131072 Len=0 TSval=4958 TSecr=4954"
"27217","4.948157","10.1.0.11","10.1.0.5","TCP","850","","","afs3-rmtsys(7009)  >  49153 [ACK] Seq=1 Ack=28001 Win=131072 Len=0 TSval=4949 TSecr=4888"
"27259","4.953497","10.1.0.5","10.1.0.11","WebSocket","4800","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"27325","4.964449","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"27389","4.975361","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"27408","4.975598","10.1.0.11","10.1.0.5","WebSocket","7546","","","WebSocket Continuation[FRAGMENT]  "
"27409","4.975598","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"27446","4.986263","10.1.0.5","10.1.0.11","TCP","528","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=136001 Win=131072 Len=0 TSval=4992 TSecr=4963"
"27510","4.997149","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"27526","4.997244","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"27527","4.997244","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"27528","4.997244","10.1.0.11","10.1.0.5","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"27575","5.008082","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"27598","5.008204","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"27599","5.008204","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"27600","5.008204","10.1.0.11","10.1.0.5","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"27637","5.018976","10.1.0.5","10.1.0.11","TCP","1060","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=162001 Win=131072 Len=0 TSval=5024 TSecr=4984"
"27702","5.030197","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"27715","5.030319","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"27716","5.030319","10.1.0.11","10.1.0.5","WebSocket","7546","","","WebSocket Continuation[FRAGMENT]  "
"27764","5.041191","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"27774","5.041286","10.1.0.11","10.1.0.5","TCP","1078","","","afs3-rmtsys(7009)  >  49153 [ACK] Seq=1 Ack=67001 Win=131072 Len=0 TSval=5053 TSecr=4960"
"27815","5.046626","10.1.0.5","10.1.0.11","TCP","528","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=174501 Win=131072 Len=0 TSval=5047 TSecr=4993"
"27836","5.046730","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"27837","5.046730","10.1.0.11","10.1.0.5","WebSocket","7046","","","WebSocket Continuation[FRAGMENT]  "
"27881","5.057578","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"27908","5.057682","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27909","5.057682","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27910","5.057682","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28012","5.079480","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"28021","5.079620","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28022","5.079620","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28023","5.079620","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28078","5.090485","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"28088","5.090580","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28089","5.090580","10.1.0.11","10.1.0.5","WebSocket","4818","","","WebSocket Continuation[FRAGMENT]  "
"28136","5.101379","10.1.0.5","10.1.0.11","TCP","1516","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=226001 Win=131072 Len=0 TSval=5106 TSecr=5058"
"28149","5.101634","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28150","5.101634","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28197","5.112325","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"28214","5.112438","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28215","5.112438","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28216","5.112438","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28263","5.123267","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"28284","5.123699","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28285","5.123699","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28286","5.123699","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28330","5.134555","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"28353","5.134668","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28354","5.134668","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28355","5.134668","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28395","5.145524","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"28422","5.145619","10.1.0.11","10.1.0.5","WebSocket","3242","","","WebSocket Continuation[FRAGMENT]  "
"28461","5.156422","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"28587","5.176998","10.1.0.5","10.1.0.11","WebSocket","3224","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"28653","5.184545","10.1.0.5","10.1.0.11","TCP","1440","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=280001 Win=131072 Len=0 TSval=5162 TSecr=5113"
"28660","5.184613","10.1.0.11","10.1.0.5","WebSocket","3242","","","WebSocket Continuation[FRAGMENT]  "
"28709","5.188119","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28710","5.188119","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28711","5.188119","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28764","5.194857","10.1.0.5","10.1.0.11","TCP","528","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=298001 Win=131072 Len=0 TSval=5204 TSecr=5196"
"28771","5.194925","10.1.0.11","10.1.0.5","WebSocket","4818","","","WebSocket Continuation[FRAGMENT]  "
"28817","5.199921","10.1.0.5","10.1.0.11","TCP","134","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=301001 Win=131072 Len=0 TSval=5210 TSecr=5196"
"28827","5.199989","10.1.0.11","10.1.0.5","TCP","1382","","","afs3-rmtsys(7009)  >  49153 [ACK] Seq=1 Ack=118001 Win=131072 Len=0 TSval=5189 TSecr=5053"
"28873","5.204505","10.1.0.5","10.1.0.11","WebSocket","3224","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"28885","5.204591","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28886","5.204591","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28887","5.204591","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28941","5.215420","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"28952","5.215515","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28953","5.215515","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28954","5.215515","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29005","5.226351","10.1.0.5","10.1.0.11","TCP","756","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=328001 Win=131072 Len=0 TSval=5231 TSecr=5196"
"29017","5.226897","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29018","5.226897","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29067","5.237598","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"29078","5.237693","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29079","5.237693","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29080","5.237693","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29133","5.248513","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"29143","5.248617","10.1.0.11","10.1.0.5","TCP","622","","","afs3-rmtsys(7009)  >  49153 [ACK] Seq=1 Ack=139001 Win=131072 Len=0 TSval=5260 TSecr=5213"
"29183","5.253957","10.1.0.5","10.1.0.11","TCP","756","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=355001 Win=131072 Len=0 TSval=5254 TSecr=5207"
"29195","5.254043","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29196","5.254043","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29197","5.254043","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29260","5.265175","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29261","5.265175","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29310","5.275769","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"29324","5.275873","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29325","5.275873","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29326","5.275873","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29377","5.286699","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"29390","5.286821","10.1.0.11","10.1.0.5","TCP","394","","","afs3-rmtsys(7009)  >  49153 [ACK] Seq=1 Ack=151001 Win=131072 Len=0 TSval=5298 TSecr=5213"
"29429","5.292161","10.1.0.5","10.1.0.11","TCP","1060","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=394001 Win=131072 Len=0 TSval=5292 TSecr=5266"
"29447","5.292247","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29448","5.292247","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29449","5.292247","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29494","5.303103","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"29519","5.303216","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29520","5.303216","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29521","5.303216","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29559","5.314044","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"29623","5.324982","10.1.0.5","10.1.0.11","TCP","756","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=421001 Win=131072 Len=0 TSval=5320 TSecr=5304"
"29638","5.325653","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29639","5.325653","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29688","5.336178","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"29705","5.336309","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29706","5.336309","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29707","5.336309","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29777","5.347269","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29778","5.347269","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29779","5.347269","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29820","5.358116","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"29886","5.369047","10.1.0.5","10.1.0.11","TCP","1060","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=460001 Win=131072 Len=0 TSval=5364 TSecr=5304"
"29895","5.369266","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29896","5.369266","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29948","5.379962","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"29999","5.385415","10.1.0.5","10.1.0.11","TCP","376","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=472001 Win=131072 Len=0 TSval=5385 TSecr=5337"
"30011","5.385519","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30012","5.385519","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30013","5.385519","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30068","5.396309","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"30085","5.396458","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30086","5.396458","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30087","5.396458","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30134","5.407261","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"30158","5.407356","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30159","5.407356","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30160","5.407356","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30201","5.418167","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"30269","5.429100","10.1.0.5","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"30278","5.429568","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30279","5.429568","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30280","5.429568","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30347","5.440589","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30348","5.440589","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30349","5.440589","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30396","5.451400","10.1.0.5","10.1.0.11","TCP","1744","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=538001 Win=131072 Len=0 TSval=5456 TSecr=5397"
"30415","5.451540","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30416","5.451540","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30417","5.451540","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30418","5.451540","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30419","5.451540","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30420","5.451540","10.1.0.11","10.1.0.5","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30451","5.462399","10.1.0.5","10.1.0.11","TCP","908","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=571001 Win=131072 Len=0 TSval=5468 TSecr=5463"
"30516","5.473474","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30517","5.473474","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30518","5.473474","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30519","5.473474","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30520","5.473474","10.1.0.11","10.1.0.5","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30521","5.473474","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30522","5.473474","10.1.0.11","10.1.0.5","WebSocket","7470","","","WebSocket Continuation[FRAGMENT]  "
"30523","5.473474","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30524","5.473474","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30525","5.473474","10.1.0.11","10.1.0.5","WebSocket","4394","","","WebSocket Continuation[FRAGMENT]  "
"30552","5.478826","10.1.0.5","10.1.0.11","TCP","832","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=601001 Win=131072 Len=0 TSval=5487 TSecr=5463"
"30614","5.489756","10.1.0.5","10.1.0.11","TCP","1060","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=629001 Win=131072 Len=0 TSval=5489 TSecr=5483"
"30750","5.506351","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30751","5.506351","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30752","5.506351","10.1.0.11","10.1.0.5","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"30792","5.517039","10.1.0.5","10.1.0.11","TCP","604","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=643001 Win=131072 Len=0 TSval=5523 TSecr=5494"
"30879","5.528044","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30880","5.528044","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30881","5.528044","10.1.0.11","10.1.0.5","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"30923","5.539179","10.1.0.5","10.1.0.11","TCP","528","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=655001 Win=131072 Len=0 TSval=5544 TSecr=5504"
"30946","5.539513","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30947","5.539513","10.1.0.11","10.1.0.5","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30987","5.550056","10.1.0.5","10.1.0.11","TCP","528","-45 dBm","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=667001 Win=131072 Len=0 TSval=5555 TSecr=5513"
"31054","5.556327","10.1.0.11","10.1.0.5","TCP","1458","","","afs3-rmtsys(7009)  >  49153 [ACK] Seq=1 Ack=205001 Win=131072 Len=0 TSval=5441 TSecr=5299"
"31097","5.560980","10.1.0.5","10.1.0.11","WebSocket","6376","-42 dBm","","WebSocket Continuation[FRAGMENT]  "
