"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Data rate","Info"
"5529","5.063342","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5549","5.083932","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5550","5.083932","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5551","5.083932","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5571","5.085325","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5573","5.094892","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5574","5.094892","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5575","5.094892","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5593","5.096107","10.1.0.6","10.1.0.11","TCP","1440","","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=201001 Win=131072 Len=0 TSval=5106 TSecr=5058"
"5597","5.105834","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5598","5.105834","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5618","5.107165","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5620","5.116750","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5621","5.116750","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5622","5.116750","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5642","5.118107","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5645","5.128011","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5646","5.128011","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5647","5.128011","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5667","5.129395","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5669","5.138980","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5670","5.138980","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5671","5.138980","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5691","5.140364","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5693","5.149931","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5694","5.149931","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5695","5.149931","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5713","5.151261","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5725","5.162206","10.1.0.6","10.1.0.11","WebSocket","3224","","","WebSocket Continuation[FRAGMENT]  "
"5766","5.182857","10.1.0.6","10.1.0.11","TCP","1744","","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=267001 Win=131072 Len=0 TSval=5161 TSecr=5113"
"5768","5.186449","10.1.0.11","10.1.0.6","WebSocket","3242","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5789","5.192431","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5790","5.192431","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5791","5.192431","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5811","5.193825","10.1.0.6","10.1.0.11","TCP","528","","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=285001 Win=131072 Len=0 TSval=5204 TSecr=5196"
"5813","5.197721","10.1.0.11","10.1.0.6","WebSocket","4818","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5835","5.199225","10.1.0.6","10.1.0.11","TCP","134","","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=288001 Win=131072 Len=0 TSval=5210 TSecr=5196"
"5859","5.208903","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5860","5.208903","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5861","5.208903","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5881","5.210260","10.1.0.6","10.1.0.11","TCP","452","","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=303001 Win=131072 Len=0 TSval=5221 TSecr=5196"
"5883","5.219827","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5884","5.219827","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5885","5.219827","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5903","5.221078","10.1.0.6","10.1.0.11","TCP","376","","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=315001 Win=131072 Len=0 TSval=5231 TSecr=5196"
"5908","5.231113","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5909","5.231113","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5930","5.232566","10.1.0.6","10.1.0.11","TCP","376","","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=327001 Win=131072 Len=0 TSval=5243 TSecr=5196"
"5932","5.242005","10.1.0.11","10.1.0.6","WebSocket","7046","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5933","5.242005","10.1.0.11","10.1.0.6","WebSocket","6970","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5953","5.243353","10.1.0.6","10.1.0.11","TCP","528","","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=341501 Win=131072 Len=0 TSval=5254 TSecr=5207"
"5955","5.248785","10.1.0.11","10.1.0.6","TCP","1382","-35 dBm","","talon-disc(7011)  >  49153 [ACK] Seq=1 Ack=118001 Win=131072 Len=0 TSval=5178 TSecr=5053"
"5975","5.250093","10.1.0.6","10.1.0.11","WebSocket","4800","","","WebSocket Continuation[FRAGMENT]  "
"5977","5.258451","10.1.0.11","10.1.0.6","WebSocket","7046","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5978","5.258451","10.1.0.11","10.1.0.6","WebSocket","6546","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5979","5.258451","10.1.0.11","10.1.0.6","WebSocket","1152","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"5995","5.259542","10.1.0.6","10.1.0.11","TCP","528","","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=354001 Win=131072 Len=0 TSval=5270 TSecr=5213"
"6001","5.269183","10.1.0.11","10.1.0.6","WebSocket","7046","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6002","5.269183","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6023","5.270609","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6025","5.280233","10.1.0.11","10.1.0.6","WebSocket","7046","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6026","5.280233","10.1.0.11","10.1.0.6","WebSocket","7470","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6047","5.281667","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6049","5.286893","10.1.0.11","10.1.0.6","TCP","546","-35 dBm","","talon-disc(7011)  >  49153 [ACK] Seq=1 Ack=136001 Win=131072 Len=0 TSval=5298 TSecr=5261"
"6069","5.288201","10.1.0.6","10.1.0.11","TCP","908","","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=381001 Win=131072 Len=0 TSval=5292 TSecr=5238"
"6071","5.296559","10.1.0.11","10.1.0.6","WebSocket","7546","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6072","5.296559","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6090","5.297943","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6092","5.307544","10.1.0.11","10.1.0.6","WebSocket","6470","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6093","5.307544","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6094","5.307544","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6129","5.319710","10.1.0.6","10.1.0.11","TCP","832","","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=407501 Win=131072 Len=0 TSval=5320 TSecr=5260"
"6136","5.329549","10.1.0.11","10.1.0.6","WebSocket","6970","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6137","5.329549","10.1.0.11","10.1.0.6","WebSocket","5894","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6157","5.330906","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6159","5.340621","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6160","5.340621","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6161","5.340621","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6181","5.341987","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6183","5.351581","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6184","5.351581","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6185","5.351581","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6205","5.352956","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6207","5.362559","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6208","5.362559","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6209","5.362559","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6227","5.363775","10.1.0.6","10.1.0.11","TCP","1440","","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=460001 Win=131072 Len=0 TSval=5375 TSecr=5337"
"6251","5.374930","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6253","5.380163","10.1.0.11","10.1.0.6","TCP","850","-35 dBm","","talon-disc(7011)  >  49153 [ACK] Seq=1 Ack=166001 Win=131072 Len=0 TSval=5392 TSecr=5261"
"6273","5.381471","10.1.0.6","10.1.0.11","WebSocket","4800","","","WebSocket Continuation[FRAGMENT]  "
"6275","5.389879","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6276","5.389879","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6277","5.389879","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6296","5.391277","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6298","5.400770","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6299","5.400770","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6300","5.400770","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6319","5.411668","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6320","5.411668","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6321","5.411668","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6341","5.413007","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6343","5.422583","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6344","5.422583","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6345","5.422583","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6365","5.423940","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6387","5.435280","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6389","5.444901","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6390","5.444901","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6391","5.444901","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6411","5.446240","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6413","5.456300","10.1.0.11","10.1.0.6","WebSocket","6394","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"6414","5.456300","10.1.0.11","10.1.0.6","WebSocket","5894","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"6427","5.457239","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6440","5.468183","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6449","5.477922","10.1.0.6","10.1.0.11","TCP","832","","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=490001 Win=131072 Len=0 TSval=5421 TSecr=5381"
"6451","5.483260","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6452","5.483260","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6453","5.483260","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6471","5.484484","10.1.0.6","10.1.0.11","TCP","1668","","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=552501 Win=131072 Len=0 TSval=5495 TSecr=5491"
"6475","5.493784","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6476","5.493784","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6495","5.499640","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6496","5.499640","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6497","5.499640","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6515","5.500869","10.1.0.6","10.1.0.11","TCP","680","","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=576501 Win=131072 Len=0 TSval=5511 TSecr=5501"
"6519","5.510599","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6520","5.510599","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6541","5.512007","10.1.0.6","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6543","5.521501","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6544","5.521501","10.1.0.11","10.1.0.6","WebSocket","6394","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6545","5.521501","10.1.0.11","10.1.0.6","WebSocket","1652","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6564","5.522917","10.1.0.6","10.1.0.11","WebSocket","4800","","","WebSocket Continuation[FRAGMENT]  "
"6566","5.532452","10.1.0.11","10.1.0.6","WebSocket","7046","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
"6567","5.532452","10.1.0.11","10.1.0.6","WebSocket","6546","-35 dBm","","WebSocket Continuation[FRAGMENT]  "
