"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Data rate","Info"
"26787","4.876821","10.1.0.11","10.1.0.7","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"26788","4.876821","10.1.0.11","10.1.0.7","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"26831","4.887645","10.1.0.7","10.1.0.11","WebSocket","6528","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"26846","4.887767","10.1.0.11","10.1.0.7","TCP","318","","","microtalon-dis(7013)  >  49153 [ACK] Seq=1 Ack=13001 Win=131072 Len=0 TSval=4899 TSecr=4876"
"26882","4.893107","10.1.0.7","10.1.0.11","TCP","832","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=27001 Win=131072 Len=0 TSval=4893 TSecr=4876"
"26906","4.893211","10.1.0.11","10.1.0.7","WebSocket","7470","","","WebSocket Continuation[FRAGMENT]  "
"26907","4.893211","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"26946","4.904064","10.1.0.7","10.1.0.11","WebSocket","6452","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"26974","4.904159","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"26975","4.904159","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"26976","4.904159","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"27011","4.914995","10.1.0.7","10.1.0.11","WebSocket","6528","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"27071","4.926244","10.1.0.7","10.1.0.11","WebSocket","6952","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"27084","4.926348","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27085","4.926348","10.1.0.11","10.1.0.7","WebSocket","7046","","","WebSocket Continuation[FRAGMENT]  "
"27120","4.937150","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"27157","4.942615","10.1.0.7","10.1.0.11","WebSocket","1634","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"27203","4.948053","10.1.0.7","10.1.0.11","TCP","1136","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=66001 Win=131072 Len=0 TSval=4940 TSecr=4907"
"27220","4.948157","10.1.0.11","10.1.0.7","TCP","926","","","microtalon-dis(7013)  >  49153 [ACK] Seq=1 Ack=40001 Win=131072 Len=0 TSval=4954 TSecr=4900"
"27254","4.953497","10.1.0.7","10.1.0.11","WebSocket","4800","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"27279","4.953592","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27280","4.953592","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27281","4.953592","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"27320","4.964449","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"27345","4.964544","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27346","4.964544","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27347","4.964544","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"27384","4.975361","10.1.0.7","10.1.0.11","TCP","756","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=93001 Win=131072 Len=0 TSval=4981 TSecr=4960"
"27406","4.975598","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27407","4.975598","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27442","4.986263","10.1.0.7","10.1.0.11","TCP","376","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=105001 Win=131072 Len=0 TSval=4991 TSecr=4960"
"27470","4.986606","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27471","4.986606","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27505","4.997149","10.1.0.7","10.1.0.11","TCP","376","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=117001 Win=131072 Len=0 TSval=5002 TSecr=4987"
"27570","5.008082","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"27595","5.008204","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27596","5.008204","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27597","5.008204","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"27633","5.018976","10.1.0.7","10.1.0.11","TCP","376","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=129001 Win=131072 Len=0 TSval=5024 TSecr=4987"
"27662","5.019656","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27663","5.019656","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27697","5.030197","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"27760","5.041191","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"27824","5.046730","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27825","5.046730","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27826","5.046730","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"27877","5.057578","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"27896","5.057682","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27897","5.057682","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27898","5.057682","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"27944","5.068502","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"27969","5.068651","10.1.0.11","10.1.0.7","WebSocket","3242","","","WebSocket Continuation[FRAGMENT]  "
"28008","5.079480","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"28073","5.090485","10.1.0.7","10.1.0.11","WebSocket","4800","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"28131","5.101379","10.1.0.7","10.1.0.11","TCP","1136","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=171001 Win=131072 Len=0 TSval=5085 TSecr=5031"
"28143","5.101634","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28144","5.101634","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28192","5.112325","10.1.0.7","10.1.0.11","TCP","376","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=183001 Win=131072 Len=0 TSval=5117 TSecr=5113"
"28202","5.112438","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28203","5.112438","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28204","5.112438","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28259","5.123267","10.1.0.7","10.1.0.11","TCP","452","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=198001 Win=131072 Len=0 TSval=5129 TSecr=5113"
"28270","5.123699","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28271","5.123699","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28272","5.123699","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28326","5.134555","10.1.0.7","10.1.0.11","TCP","376","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=210001 Win=131072 Len=0 TSval=5140 TSecr=5113"
"28336","5.134668","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28337","5.134668","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28338","5.134668","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28401","5.145619","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28402","5.145619","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28403","5.145619","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28456","5.156421","10.1.0.7","10.1.0.11","TCP","756","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=237001 Win=131072 Len=0 TSval=5161 TSecr=5135"
"28466","5.156516","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28467","5.156516","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28468","5.156516","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28469","5.156516","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28470","5.156516","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28471","5.156516","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28516","5.166678","10.1.0.7","10.1.0.11","TCP","908","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=270001 Win=131072 Len=0 TSval=5173 TSecr=5168"
"28538","5.166850","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28539","5.166850","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28540","5.166850","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28583","5.176998","10.1.0.7","10.1.0.11","TCP","376","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=282001 Win=131072 Len=0 TSval=5183 TSecr=5168"
"28603","5.177188","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28604","5.177188","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28605","5.177188","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28648","5.184545","10.1.0.7","10.1.0.11","TCP","452","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=297001 Win=131072 Len=0 TSval=5194 TSecr=5178"
"28664","5.184613","10.1.0.11","10.1.0.7","WebSocket","3242","","","WebSocket Continuation[FRAGMENT]  "
"28720","5.188119","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28721","5.188119","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28722","5.188119","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28759","5.194857","10.1.0.7","10.1.0.11","TCP","452","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=312001 Win=131072 Len=0 TSval=5204 TSecr=5178"
"28777","5.194925","10.1.0.11","10.1.0.7","WebSocket","4818","","","WebSocket Continuation[FRAGMENT]  "
"28813","5.199921","10.1.0.7","10.1.0.11","TCP","224","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=318001 Win=131072 Len=0 TSval=5210 TSecr=5178"
"28829","5.199989","10.1.0.11","10.1.0.7","TCP","1382","","","microtalon-dis(7013)  >  49153 [ACK] Seq=1 Ack=91001 Win=131072 Len=0 TSval=5102 TSecr=4960"
"28869","5.204505","10.1.0.7","10.1.0.11","WebSocket","3224","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"28936","5.215420","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"28966","5.215515","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28967","5.215515","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28968","5.215515","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29000","5.226350","10.1.0.7","10.1.0.11","TCP","376","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=330001 Win=131072 Len=0 TSval=5231 TSecr=5189"
"29063","5.237598","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"29084","5.237693","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29085","5.237693","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29086","5.237693","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29128","5.248513","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"29145","5.248617","10.1.0.11","10.1.0.7","TCP","622","","","microtalon-dis(7013)  >  49153 [ACK] Seq=1 Ack=112001 Win=131072 Len=0 TSval=5260 TSecr=5213"
"29207","5.254043","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29208","5.254043","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29209","5.254043","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29242","5.264814","10.1.0.7","10.1.0.11","TCP","756","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=357001 Win=131072 Len=0 TSval=5270 TSecr=5207"
"29319","5.275873","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29320","5.275873","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29321","5.275873","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29373","5.286699","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"29424","5.292161","10.1.0.7","10.1.0.11","TCP","452","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=372001 Win=131072 Len=0 TSval=5292 TSecr=5212"
"29442","5.292247","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29443","5.292247","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29444","5.292247","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29489","5.303103","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"29513","5.303216","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29514","5.303216","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29515","5.303216","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29555","5.314044","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"29586","5.314148","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29587","5.314148","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29588","5.314148","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29619","5.324982","10.1.0.7","10.1.0.11","TCP","1060","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=411001 Win=131072 Len=0 TSval=5330 TSecr=5277"
"29683","5.336178","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"29702","5.336309","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29703","5.336309","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29704","5.336309","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29749","5.347147","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"29774","5.347269","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29775","5.347269","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29776","5.347269","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29816","5.358116","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"29847","5.358247","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29848","5.358247","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29849","5.358247","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29881","5.369047","10.1.0.7","10.1.0.11","TCP","1136","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=453001 Win=131072 Len=0 TSval=5375 TSecr=5337"
"29960","5.380075","10.1.0.11","10.1.0.7","TCP","1002","","","microtalon-dis(7013)  >  49153 [ACK] Seq=1 Ack=148001 Win=131072 Len=0 TSval=5370 TSecr=5261"
"29995","5.385415","10.1.0.7","10.1.0.11","WebSocket","4800","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"30014","5.385519","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30015","5.385519","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30016","5.385519","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30063","5.396309","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"30088","5.396458","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30089","5.396458","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30090","5.396458","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30130","5.407261","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"30161","5.407356","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30162","5.407356","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30163","5.407356","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30197","5.418167","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"30264","5.429100","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"30281","5.429568","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30282","5.429568","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30283","5.429568","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30332","5.440440","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"30350","5.440589","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30392","5.451400","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"30447","5.462399","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"30498","5.473343","10.1.0.7","10.1.0.11","WebSocket","6376","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"30547","5.478826","10.1.0.7","10.1.0.11","TCP","832","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=483001 Win=131072 Len=0 TSval=5421 TSecr=5381"
"30557","5.478948","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30558","5.478948","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30559","5.478948","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30622","5.489984","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30623","5.489984","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30670","5.495328","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30723","5.506141","10.1.0.7","10.1.0.11","TCP","1592","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=543001 Win=131072 Len=0 TSval=5512 TSecr=5491"
"30736","5.506351","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30737","5.506351","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30787","5.517039","10.1.0.7","10.1.0.11","WebSocket","3224","-32 dBm","","WebSocket Continuation[FRAGMENT]  "
"30797","5.517125","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30798","5.517125","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30799","5.517125","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30854","5.527949","10.1.0.7","10.1.0.11","TCP","756","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=570001 Win=131072 Len=0 TSval=5533 TSecr=5518"
"30864","5.528044","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30865","5.528044","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30866","5.528044","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30918","5.539179","10.1.0.7","10.1.0.11","TCP","376","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=582001 Win=131072 Len=0 TSval=5544 TSecr=5518"
"30932","5.539513","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30933","5.539513","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30981","5.550056","10.1.0.7","10.1.0.11","TCP","376","-32 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=594001 Win=131072 Len=0 TSval=5555 TSecr=5518"
"30992","5.550142","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30993","5.550142","10.1.0.11","10.1.0.7","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30994","5.550142","10.1.0.11","10.1.0.7","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"31045","5.556263","10.1.0.7","10.1.0.11","TCP","452","-29 dBm","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=609001 Win=131072 Len=0 TSval=5566 TSecr=5518"
"31058","5.556327","10.1.0.11","10.1.0.7","TCP","1458","","","microtalon-dis(7013)  >  49153 [ACK] Seq=1 Ack=202001 Win=131072 Len=0 TSval=5529 TSecr=5392"
"31096","5.560980","10.1.0.7","10.1.0.11","WebSocket","6376","-29 dBm","","WebSocket Continuation[FRAGMENT]  "
