"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Data rate","Info"
"26736","4.871385","10.1.0.11","10.1.0.8","TCP","152","","","talon-webserver(7015)  >  49153 [ACK] Seq=1 Ack=1001 Win=131072 Len=0 TSval=4872 TSecr=4867"
"26778","4.876726","10.1.0.8","10.1.0.11","TCP","528","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=19001 Win=131072 Len=0 TSval=4876 TSecr=4869"
"26795","4.876821","10.1.0.11","10.1.0.8","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"26796","4.876821","10.1.0.11","10.1.0.8","WebSocket","6970","","","WebSocket Continuation[FRAGMENT]  "
"26839","4.887645","10.1.0.8","10.1.0.11","WebSocket","6528","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"26848","4.887767","10.1.0.11","10.1.0.8","TCP","318","","","talon-webserver(7015)  >  49153 [ACK] Seq=1 Ack=7001 Win=131072 Len=0 TSval=4899 TSecr=4871"
"26890","4.893107","10.1.0.8","10.1.0.11","TCP","528","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=32501 Win=131072 Len=0 TSval=4893 TSecr=4888"
"26954","4.904064","10.1.0.8","10.1.0.11","WebSocket","6528","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"26960","4.904159","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"26961","4.904159","10.1.0.11","10.1.0.8","WebSocket","7046","","","WebSocket Continuation[FRAGMENT]  "
"26962","4.904159","10.1.0.11","10.1.0.8","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"27019","4.914995","10.1.0.8","10.1.0.11","WebSocket","5876","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"27029","4.915117","10.1.0.11","10.1.0.8","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"27030","4.915117","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27031","4.915117","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"27079","4.926244","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"27128","4.937150","10.1.0.8","10.1.0.11","WebSocket","1634","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"27134","4.937263","10.1.0.11","10.1.0.8","WebSocket","7046","","","WebSocket Continuation[FRAGMENT]  "
"27135","4.937263","10.1.0.11","10.1.0.8","WebSocket","5470","","","WebSocket Continuation[FRAGMENT]  "
"27165","4.942615","10.1.0.8","10.1.0.11","TCP","1288","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=70001 Win=131072 Len=0 TSval=4950 TSecr=4910"
"27175","4.942701","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27176","4.942701","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27177","4.942701","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27178","4.942701","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27179","4.942701","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27180","4.942701","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27181","4.942701","10.1.0.11","10.1.0.8","WebSocket","3242","","","WebSocket Continuation[FRAGMENT]  "
"27211","4.948053","10.1.0.8","10.1.0.11","TCP","1060","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=108501 Win=131072 Len=0 TSval=4957 TSecr=4954"
"27410","4.975598","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27411","4.975598","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27450","4.986263","10.1.0.8","10.1.0.11","TCP","376","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=120501 Win=131072 Len=0 TSval=4991 TSecr=4960"
"27529","4.997244","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27530","4.997244","10.1.0.11","10.1.0.8","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"27531","4.997244","10.1.0.11","10.1.0.8","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"27578","5.008082","10.1.0.8","10.1.0.11","TCP","528","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=135001 Win=131072 Len=0 TSval=5013 TSecr=4962"
"27601","5.008204","10.1.0.11","10.1.0.8","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"27602","5.008204","10.1.0.11","10.1.0.8","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"27603","5.008204","10.1.0.11","10.1.0.8","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"27641","5.018976","10.1.0.8","10.1.0.11","TCP","528","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=147001 Win=131072 Len=0 TSval=5024 TSecr=4972"
"27717","5.030319","10.1.0.11","10.1.0.8","WebSocket","6970","","","WebSocket Continuation[FRAGMENT]  "
"27718","5.030319","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27768","5.041191","10.1.0.8","10.1.0.11","TCP","452","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=160501 Win=131072 Len=0 TSval=5046 TSecr=4998"
"27776","5.041286","10.1.0.11","10.1.0.8","TCP","698","","","talon-webserver(7015)  >  49153 [ACK] Seq=1 Ack=27001 Win=131072 Len=0 TSval=4949 TSecr=4900"
"27819","5.046626","10.1.0.8","10.1.0.11","WebSocket","4800","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"27838","5.046730","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27839","5.046730","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27840","5.046730","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"27885","5.057578","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"27952","5.068502","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"27954","5.068651","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27955","5.068651","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"27956","5.068651","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28016","5.079480","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"28024","5.079620","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28025","5.079620","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28026","5.079620","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28081","5.090485","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"28090","5.090580","10.1.0.11","10.1.0.8","WebSocket","4818","","","WebSocket Continuation[FRAGMENT]  "
"28139","5.101379","10.1.0.8","10.1.0.11","TCP","1212","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=205501 Win=131072 Len=0 TSval=5107 TSecr=5053"
"28151","5.101634","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28152","5.101634","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28200","5.112325","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"28217","5.112438","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28218","5.112438","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28219","5.112438","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28267","5.123267","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"28287","5.123699","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28288","5.123699","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28289","5.123699","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28334","5.134555","10.1.0.8","10.1.0.11","WebSocket","1634","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"28356","5.134668","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28357","5.134668","10.1.0.11","10.1.0.8","WebSocket","3242","","","WebSocket Continuation[FRAGMENT]  "
"28399","5.145524","10.1.0.8","10.1.0.11","TCP","1288","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=253501 Win=131072 Len=0 TSval=5149 TSecr=5113"
"28472","5.156516","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28473","5.156516","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28474","5.156516","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28475","5.156516","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28476","5.156516","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28477","5.156516","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28524","5.166678","10.1.0.8","10.1.0.11","TCP","832","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=283501 Win=131072 Len=0 TSval=5173 TSecr=5157"
"28541","5.166850","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28542","5.166850","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28543","5.166850","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28591","5.176998","10.1.0.8","10.1.0.11","TCP","452","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=298501 Win=131072 Len=0 TSval=5183 TSecr=5157"
"28606","5.177188","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28607","5.177188","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28608","5.177188","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28656","5.184545","10.1.0.8","10.1.0.11","TCP","376","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=310501 Win=131072 Len=0 TSval=5193 TSecr=5178"
"28665","5.184613","10.1.0.11","10.1.0.8","WebSocket","3242","","","WebSocket Continuation[FRAGMENT]  "
"28767","5.194857","10.1.0.8","10.1.0.11","TCP","134","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=313501 Win=131072 Len=0 TSval=5198 TSecr=5178"
"28775","5.194925","10.1.0.11","10.1.0.8","WebSocket","4818","","","WebSocket Continuation[FRAGMENT]  "
"28821","5.199921","10.1.0.8","10.1.0.11","TCP","224","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=319501 Win=131072 Len=0 TSval=5210 TSecr=5178"
"28831","5.199989","10.1.0.11","10.1.0.8","TCP","1154","","","talon-webserver(7015)  >  49153 [ACK] Seq=1 Ack=69001 Win=131072 Len=0 TSval=5146 TSecr=5053"
"28877","5.204505","10.1.0.8","10.1.0.11","WebSocket","3224","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"28897","5.204591","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28898","5.204591","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28899","5.204591","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28944","5.215420","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29008","5.226351","10.1.0.8","10.1.0.11","TCP","376","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=331501 Win=131072 Len=0 TSval=5220 TSecr=5178"
"29021","5.226897","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29022","5.226897","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29071","5.237598","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29090","5.237693","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29091","5.237693","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29092","5.237693","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29136","5.248513","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29187","5.253957","10.1.0.8","10.1.0.11","TCP","756","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=358501 Win=131072 Len=0 TSval=5254 TSecr=5196"
"29250","5.264814","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29262","5.265175","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29263","5.265175","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29314","5.275769","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29330","5.275873","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29331","5.275873","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29332","5.275873","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29381","5.286699","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29388","5.286821","10.1.0.11","10.1.0.8","TCP","1078","","","talon-webserver(7015)  >  49153 [ACK] Seq=1 Ack=108001 Win=131072 Len=0 TSval=5298 TSecr=5213"
"29432","5.292161","10.1.0.8","10.1.0.11","TCP","680","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=382501 Win=131072 Len=0 TSval=5292 TSecr=5238"
"29453","5.292247","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29454","5.292247","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29455","5.292247","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29497","5.303103","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29563","5.314044","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29571","5.314148","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29572","5.314148","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29573","5.314148","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29627","5.324982","10.1.0.8","10.1.0.11","TCP","756","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=409501 Win=131072 Len=0 TSval=5330 TSecr=5266"
"29642","5.325653","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29643","5.325653","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29691","5.336178","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29710","5.336309","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29711","5.336309","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29712","5.336309","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29757","5.347147","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29824","5.358116","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29829","5.358247","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29830","5.358247","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29831","5.358247","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29889","5.369047","10.1.0.8","10.1.0.11","TCP","1060","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=448501 Win=131072 Len=0 TSval=5374 TSecr=5337"
"29900","5.369266","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29901","5.369266","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"29952","5.379962","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29961","5.380075","10.1.0.11","10.1.0.8","TCP","1002","","","talon-webserver(7015)  >  49153 [ACK] Seq=1 Ack=144001 Win=131072 Len=0 TSval=5392 TSecr=5299"
"30003","5.385415","10.1.0.8","10.1.0.11","TCP","376","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=460501 Win=131072 Len=0 TSval=5385 TSecr=5337"
"30020","5.385519","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30021","5.385519","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30022","5.385519","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30071","5.396309","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30094","5.396458","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30095","5.396458","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30096","5.396458","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30138","5.407261","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30205","5.418167","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30213","5.418271","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30214","5.418271","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30215","5.418271","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30272","5.429100","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30287","5.429568","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30288","5.429568","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30289","5.429568","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30340","5.440440","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30354","5.440589","10.1.0.11","10.1.0.8","WebSocket","4818","","","WebSocket Continuation[FRAGMENT]  "
"30400","5.451400","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30455","5.462399","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30506","5.473343","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30555","5.478826","10.1.0.8","10.1.0.11","TCP","832","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=490501 Win=131072 Len=0 TSval=5432 TSecr=5381"
"30560","5.478948","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30561","5.478948","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30562","5.478948","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30618","5.489756","10.1.0.8","10.1.0.11","TCP","1136","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=532501 Win=131072 Len=0 TSval=5495 TSecr=5491"
"30624","5.489984","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30625","5.489984","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30671","5.495328","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30672","5.495328","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30673","5.495328","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30732","5.506141","10.1.0.8","10.1.0.11","TCP","756","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=559501 Win=131072 Len=0 TSval=5512 TSecr=5501"
"30738","5.506351","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30739","5.506351","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30795","5.517039","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30800","5.517125","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30801","5.517125","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30802","5.517125","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30862","5.527949","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30867","5.528044","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30868","5.528044","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30869","5.528044","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30926","5.539179","10.1.0.8","10.1.0.11","TCP","1060","-46 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=598501 Win=131072 Len=0 TSval=5544 TSecr=5518"
"30934","5.539513","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30935","5.539513","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30990","5.550056","10.1.0.8","10.1.0.11","WebSocket","1634","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30995","5.550142","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30996","5.550142","10.1.0.11","10.1.0.8","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30997","5.550142","10.1.0.11","10.1.0.8","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"31048","5.556263","10.1.0.8","10.1.0.11","TCP","680","-43 dBm","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=622501 Win=131072 Len=0 TSval=5566 TSecr=5518"
"31102","5.561071","10.1.0.11","10.1.0.8","TCP","1610","","","talon-webserver(7015)  >  49153 [ACK] Seq=1 Ack=204001 Win=131072 Len=0 TSval=5540 TSecr=5392"
"31138","5.566411","10.1.0.8","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
