"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Data rate","Info"
"26729","4.871385","10.1.0.11","10.1.0.1","TCP","622","","","afs3-callback(7001)  >  49153 [ACK] Seq=1 Ack=13001 Win=131072 Len=0 TSval=4883 TSecr=4865"
"26775","4.876726","10.1.0.1","10.1.0.11","TCP","604","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=13001 Win=131072 Len=0 TSval=4877 TSecr=4871"
"26780","4.876821","10.1.0.11","10.1.0.1","Gryphon","6970","","",""
"26781","4.876821","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"26836","4.887645","10.1.0.1","10.1.0.11","WebSocket","6952","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"26841","4.887767","10.1.0.11","10.1.0.1","TCP","242","","","afs3-callback(7001)  >  49153 [ACK] Seq=1 Ack=18001 Win=131072 Len=0 TSval=4899 TSecr=4883"
"26887","4.893107","10.1.0.1","10.1.0.11","TCP","376","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=24001 Win=131072 Len=0 TSval=4893 TSecr=4888"
"26892","4.893211","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"26893","4.893211","10.1.0.11","10.1.0.1","Gryphon","7046","","",""
"26894","4.893211","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"26951","4.904064","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"26956","4.904159","10.1.0.11","10.1.0.1","Gryphon","7470","","",""
"26957","4.904159","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"27017","4.914995","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"27021","4.915117","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"27022","4.915117","10.1.0.11","10.1.0.1","Gryphon","5470","","",""
"27077","4.926244","10.1.0.1","10.1.0.11","WebSocket","7028","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"27125","4.937150","10.1.0.1","10.1.0.11","WebSocket","6952","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"27162","4.942615","10.1.0.1","10.1.0.11","WebSocket","4800","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"27208","4.948053","10.1.0.1","10.1.0.11","WebSocket","1634","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"27213","4.948157","10.1.0.11","10.1.0.1","TCP","1002","","","afs3-callback(7001)  >  49153 [ACK] Seq=1 Ack=50501 Win=131072 Len=0 TSval=4960 TSecr=4900"
"27260","4.953497","10.1.0.1","10.1.0.11","TCP","1288","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=63001 Win=131072 Len=0 TSval=4931 TSecr=4911"
"27264","4.953592","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"27265","4.953592","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"27266","4.953592","10.1.0.11","10.1.0.1","Gryphon","1652","","",""
"27326","4.964449","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"27330","4.964544","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"27331","4.964544","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"27332","4.964544","10.1.0.11","10.1.0.1","Gryphon","1652","","",""
"27390","4.975361","10.1.0.1","10.1.0.11","TCP","756","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=90001 Win=131072 Len=0 TSval=4981 TSecr=4965"
"27396","4.975598","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"27397","4.975598","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"27447","4.986263","10.1.0.1","10.1.0.11","TCP","376","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=102001 Win=131072 Len=0 TSval=4991 TSecr=4965"
"27456","4.986606","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"27457","4.986606","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"27511","4.997149","10.1.0.1","10.1.0.11","TCP","376","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=114001 Win=131072 Len=0 TSval=5002 TSecr=4965"
"27515","4.997244","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"27516","4.997244","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"27517","4.997244","10.1.0.11","10.1.0.1","Gryphon","1652","","",""
"27580","5.008204","10.1.0.11","10.1.0.1","Gryphon","7046","","",""
"27581","5.008204","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"27582","5.008204","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"27638","5.018976","10.1.0.1","10.1.0.11","TCP","908","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=141001 Win=131072 Len=0 TSval=5025 TSecr=4973"
"27648","5.019656","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"27649","5.019656","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"27703","5.030197","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"27707","5.030319","10.1.0.11","10.1.0.1","Gryphon","7546","","",""
"27708","5.030319","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"27765","5.041191","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"27770","5.041286","10.1.0.11","10.1.0.1","TCP","546","","","afs3-callback(7001)  >  49153 [ACK] Seq=1 Ack=68501 Win=131072 Len=0 TSval=5053 TSecr=4960"
"27816","5.046626","10.1.0.1","10.1.0.11","TCP","832","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=166001 Win=131072 Len=0 TSval=5047 TSecr=4993"
"27827","5.046730","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"27828","5.046730","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"27829","5.046730","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"27882","5.057578","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"27899","5.057682","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"27900","5.057682","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"27901","5.057682","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"27949","5.068502","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"27970","5.068651","10.1.0.11","10.1.0.1","Gryphon","7546","","",""
"27971","5.068651","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"28013","5.079480","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"28038","5.079620","10.1.0.11","10.1.0.1","Gryphon","7470","","",""
"28039","5.079620","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"28079","5.090485","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"28137","5.101379","10.1.0.1","10.1.0.11","TCP","1820","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=217001 Win=131072 Len=0 TSval=5096 TSecr=5034"
"28145","5.101634","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"28146","5.101634","10.1.0.11","10.1.0.1","Gryphon","7470","","",""
"28208","5.112438","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"28209","5.112438","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"28210","5.112438","10.1.0.11","10.1.0.1","Gryphon","1652","","",""
"28264","5.123267","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"28279","5.123699","10.1.0.11","10.1.0.1","Gryphon","7046","","",""
"28280","5.123699","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"28331","5.134555","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"28347","5.134668","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"28348","5.134668","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"28349","5.134668","10.1.0.11","10.1.0.1","Gryphon","1652","","",""
"28396","5.145524","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"28416","5.145619","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"28417","5.145619","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"28418","5.145619","10.1.0.11","10.1.0.1","Gryphon","1652","","",""
"28462","5.156422","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"28521","5.166678","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"28536","5.166850","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"28537","5.166850","10.1.0.11","10.1.0.1","Gryphon","7470","","",""
"28588","5.176998","10.1.0.1","10.1.0.11","TCP","2276","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=297001 Win=131072 Len=0 TSval=5183 TSecr=5113"
"28601","5.177188","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"28602","5.177188","10.1.0.11","10.1.0.1","Gryphon","6970","","",""
"28654","5.184545","10.1.0.1","10.1.0.11","TCP","452","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=308001 Win=131072 Len=0 TSval=5193 TSecr=5189"
"28663","5.184613","10.1.0.11","10.1.0.1","Gryphon","3242","","",""
"28717","5.188119","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"28718","5.188119","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"28719","5.188119","10.1.0.11","10.1.0.1","Gryphon","1652","","",""
"28765","5.194857","10.1.0.1","10.1.0.11","TCP","528","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=326001 Win=131072 Len=0 TSval=5204 TSecr=5189"
"28774","5.194925","10.1.0.11","10.1.0.1","Gryphon","4818","","",""
"28818","5.199921","10.1.0.1","10.1.0.11","TCP","134","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=329001 Win=131072 Len=0 TSval=5210 TSecr=5189"
"28823","5.199989","10.1.0.11","10.1.0.1","TCP","1458","","","afs3-callback(7001)  >  49153 [ACK] Seq=1 Ack=122501 Win=131072 Len=0 TSval=5178 TSecr=5053"
"28874","5.204505","10.1.0.1","10.1.0.11","WebSocket","3224","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"28894","5.204591","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"28895","5.204591","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"28896","5.204591","10.1.0.11","10.1.0.1","Gryphon","1652","","",""
"28964","5.215515","10.1.0.11","10.1.0.1","Gryphon","7546","","",""
"28965","5.215515","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29006","5.226351","10.1.0.1","10.1.0.11","TCP","908","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=357001 Win=131072 Len=0 TSval=5232 TSecr=5195"
"29068","5.237598","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29081","5.237693","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29082","5.237693","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29083","5.237693","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"29134","5.248513","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29138","5.248617","10.1.0.11","10.1.0.1","TCP","470","","","afs3-callback(7001)  >  49153 [ACK] Seq=1 Ack=137501 Win=131072 Len=0 TSval=5260 TSecr=5213"
"29184","5.253957","10.1.0.1","10.1.0.11","TCP","528","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=369001 Win=131072 Len=0 TSval=5254 TSecr=5204"
"29204","5.254043","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29205","5.254043","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29206","5.254043","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"29247","5.264814","10.1.0.1","10.1.0.11","TCP","604","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=383001 Win=131072 Len=0 TSval=5270 TSecr=5215"
"29270","5.265175","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29271","5.265175","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29311","5.275769","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29378","5.286699","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29383","5.286821","10.1.0.11","10.1.0.1","TCP","394","","","afs3-callback(7001)  >  49153 [ACK] Seq=1 Ack=149501 Win=131072 Len=0 TSval=5298 TSecr=5213"
"29439","5.292247","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29440","5.292247","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29441","5.292247","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"29495","5.303103","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29510","5.303216","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29511","5.303216","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29512","5.303216","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"29560","5.314044","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29583","5.314148","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29584","5.314148","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29585","5.314148","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"29624","5.324982","10.1.0.1","10.1.0.11","TCP","1972","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=433001 Win=131072 Len=0 TSval=5330 TSecr=5255"
"29689","5.336178","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29696","5.336309","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29697","5.336309","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29698","5.336309","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"29754","5.347147","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29768","5.347269","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29769","5.347269","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29770","5.347269","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"29821","5.358116","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29841","5.358247","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29842","5.358247","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29843","5.358247","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"29908","5.369266","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"29909","5.369266","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"29949","5.379962","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"29954","5.380075","10.1.0.11","10.1.0.1","TCP","1002","","","afs3-callback(7001)  >  49153 [ACK] Seq=1 Ack=185501 Win=131072 Len=0 TSval=5392 TSecr=5261"
"30000","5.385415","10.1.0.1","10.1.0.11","TCP","1972","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=485001 Win=131072 Len=0 TSval=5385 TSecr=5337"
"30069","5.396309","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30079","5.396458","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"30080","5.396458","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"30081","5.396458","10.1.0.11","10.1.0.1","Gryphon","1652","","",""
"30135","5.407261","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30152","5.407356","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"30153","5.407356","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"30154","5.407356","10.1.0.11","10.1.0.1","Gryphon","1652","","",""
"30202","5.418167","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30225","5.418271","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"30226","5.418271","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"30227","5.418271","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"30270","5.429100","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30337","5.440440","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30342","5.440589","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"30343","5.440589","10.1.0.11","10.1.0.1","Gryphon","7470","","",""
"30397","5.451400","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30407","5.451540","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"30408","5.451540","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"30409","5.451540","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"30410","5.451540","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"30411","5.451540","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"30412","5.451540","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"30452","5.462399","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30470","5.462530","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"30471","5.462530","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"30472","5.462530","10.1.0.11","10.1.0.1","Gryphon","4394","","",""
"30503","5.473343","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30615","5.489756","10.1.0.1","10.1.0.11","TCP","3112","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=584001 Win=131072 Len=0 TSval=5477 TSecr=5412"
"30636","5.489984","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"30637","5.489984","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"30689","5.495328","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"30690","5.495328","10.1.0.11","10.1.0.1","Gryphon","6394","","",""
"30691","5.495328","10.1.0.11","10.1.0.1","Gryphon","1652","","",""
"30728","5.506141","10.1.0.1","10.1.0.11","TCP","756","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=610501 Win=131072 Len=0 TSval=5512 TSecr=5501"
"30793","5.517039","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30814","5.517125","10.1.0.11","10.1.0.1","Gryphon","6970","","",""
"30815","5.517125","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"30816","5.517125","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"30859","5.527949","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"30938","5.539513","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"30939","5.539513","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"30988","5.550056","10.1.0.1","10.1.0.11","TCP","984","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=636001 Win=131072 Len=0 TSval=5555 TSecr=5516"
"31003","5.550142","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"31004","5.550142","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"31005","5.550142","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"31046","5.556263","10.1.0.1","10.1.0.11","TCP","528","-43 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=648001 Win=131072 Len=0 TSval=5566 TSecr=5526"
"31050","5.556327","10.1.0.11","10.1.0.1","TCP","1610","","","afs3-callback(7001)  >  49153 [ACK] Seq=1 Ack=245501 Win=131072 Len=0 TSval=5540 TSecr=5392"
"31098","5.560980","10.1.0.1","10.1.0.11","WebSocket","6376","-43 dBm","","WebSocket Continuation[FRAGMENT]  "
"31101","5.561071","10.1.0.11","10.1.0.1","TCP","242","","","afs3-callback(7001)  >  49153 [ACK] Seq=1 Ack=251501 Win=131072 Len=0 TSval=5573 TSecr=5569"
"31135","5.566411","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"31157","5.566621","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"31158","5.566621","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"31159","5.566621","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"31266","5.588301","10.1.0.1","10.1.0.11","TCP","604","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=662001 Win=131072 Len=0 TSval=5583 TSecr=5537"
"31279","5.588511","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"31280","5.588511","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"31281","5.588511","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"31332","5.599199","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"31337","5.599293","10.1.0.11","10.1.0.1","TCP","394","","","afs3-callback(7001)  >  49153 [ACK] Seq=1 Ack=263501 Win=131072 Len=0 TSval=5611 TSecr=5569"
"31384","5.604634","10.1.0.1","10.1.0.11","TCP","528","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=674001 Win=131072 Len=0 TSval=5604 TSecr=5547"
"31403","5.604729","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"31404","5.604729","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"31405","5.604729","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"31449","5.615544","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"31474","5.615684","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"31475","5.615684","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"31476","5.615684","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"31513","5.626483","10.1.0.1","10.1.0.11","TCP","1060","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=700001 Win=131072 Len=0 TSval=5632 TSecr=5567"
"31581","5.637735","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"31588","5.637821","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"31589","5.637821","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"31590","5.637821","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"31660","5.648687","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"31661","5.648687","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"31662","5.648687","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"31714","5.659466","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"31732","5.659588","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"31733","5.659588","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"31734","5.659588","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"31779","5.670453","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"31803","5.670539","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"31804","5.670539","10.1.0.11","10.1.0.1","Gryphon","6546","","",""
"31805","5.670539","10.1.0.11","10.1.0.1","Gryphon","1152","","",""
"31845","5.681354","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"31850","5.681476","10.1.0.11","10.1.0.1","TCP","850","","","afs3-callback(7001)  >  49153 [ACK] Seq=1 Ack=293501 Win=131072 Len=0 TSval=5693 TSecr=5569"
"31896","5.686816","10.1.0.1","10.1.0.11","TCP","2048","-46 dBm","","afs3-fileserver(7000)  >  49153 [ACK] Seq=1 Ack=752001 Win=131072 Len=0 TSval=5686 TSecr=5609"
"31960","5.697692","10.1.0.1","10.1.0.11","WebSocket","6376","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"31964","5.697796","10.1.0.11","10.1.0.1","TCP","242","","","afs3-callback(7001)  >  49153 [ACK] Seq=1 Ack=299501 Win=131072 Len=0 TSval=5709 TSecr=5569"
"32333","5.708459","10.1.0.1","10.1.0.11","WebSocket","6376","-43 dBm","","WebSocket Continuation[FRAGMENT]  "
"32334","5.708459","10.1.0.1","10.1.0.11","WebSocket","6376","-43 dBm","","WebSocket Continuation[FRAGMENT]  "
