"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Data rate","Info"
"9068","5.012612","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9084","5.013704","10.1.0.2","10.1.0.11","TCP","452","","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=131501 Win=131072 Len=0 TSval=5025 TSecr=4987"
"9091","5.023808","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9092","5.023808","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9112","5.025165","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9133","5.036031","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9135","5.041358","10.1.0.11","10.1.0.2","TCP","698","-47 dBm","","afs3-vlserver(7003)  >  49153 [ACK] Seq=1 Ack=66001 Win=131072 Len=0 TSval=5053 TSecr=4960"
"9155","5.042666","10.1.0.2","10.1.0.11","TCP","376","","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=143501 Win=131072 Len=0 TSval=5035 TSecr=4987"
"9157","5.051042","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9158","5.051042","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9159","5.051042","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9179","5.052418","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9181","5.061994","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9182","5.061994","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9183","5.061994","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9203","5.063342","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9205","5.072963","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9206","5.072963","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9207","5.072963","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9225","5.074320","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9227","5.083932","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9228","5.083932","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9229","5.083932","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9248","5.094892","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9249","5.094892","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9267","5.096107","10.1.0.2","10.1.0.11","TCP","1744","","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=209501 Win=131072 Len=0 TSval=5106 TSecr=5058"
"9290","5.107165","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9292","5.116750","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9293","5.116750","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9294","5.116750","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9314","5.118107","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9317","5.128011","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9318","5.128011","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9319","5.128011","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9339","5.129395","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9341","5.138980","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9342","5.138980","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9343","5.138980","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9363","5.140364","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9365","5.149931","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9366","5.149931","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9367","5.149931","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9387","5.151262","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9401","5.162206","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9404","5.171178","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9405","5.171178","10.1.0.11","10.1.0.2","WebSocket","6970","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9406","5.171178","10.1.0.11","10.1.0.2","WebSocket","1152","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9424","5.172526","10.1.0.2","10.1.0.11","TCP","1820","","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=277001 Win=131072 Len=0 TSval=5183 TSecr=5114"
"9427","5.181500","10.1.0.11","10.1.0.2","WebSocket","7470","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9428","5.181500","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9447","5.186449","10.1.0.11","10.1.0.2","WebSocket","3242","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"9468","5.192431","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9469","5.192431","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9470","5.192431","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9490","5.193825","10.1.0.2","10.1.0.11","TCP","832","","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=306501 Win=131072 Len=0 TSval=5204 TSecr=5189"
"9492","5.197721","10.1.0.11","10.1.0.2","WebSocket","4818","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"9514","5.199225","10.1.0.2","10.1.0.11","TCP","134","","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=309501 Win=131072 Len=0 TSval=5210 TSecr=5189"
"9516","5.200641","10.1.0.11","10.1.0.2","TCP","1458","-47 dBm","","afs3-vlserver(7003)  >  49153 [ACK] Seq=1 Ack=120001 Win=131072 Len=0 TSval=5178 TSecr=5053"
"9538","5.202097","10.1.0.2","10.1.0.11","WebSocket","3224","","","WebSocket Continuation[FRAGMENT]  "
"9540","5.208903","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9541","5.208903","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9542","5.208903","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9562","5.210260","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9564","5.219827","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9565","5.219827","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9566","5.219827","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9584","5.221078","10.1.0.2","10.1.0.11","TCP","756","","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=336501 Win=131072 Len=0 TSval=5231 TSecr=5189"
"9589","5.231114","10.1.0.11","10.1.0.2","WebSocket","6546","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9590","5.231114","10.1.0.11","10.1.0.2","WebSocket","7046","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9609","5.232566","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9629","5.248785","10.1.0.11","10.1.0.2","TCP","470","-47 dBm","","afs3-vlserver(7003)  >  49153 [ACK] Seq=1 Ack=135001 Win=131072 Len=0 TSval=5249 TSecr=5213"
"9649","5.250093","10.1.0.2","10.1.0.11","TCP","528","","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=349001 Win=131072 Len=0 TSval=5243 TSecr=5195"
"9651","5.258451","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9652","5.258451","10.1.0.11","10.1.0.2","WebSocket","6970","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9653","5.258451","10.1.0.11","10.1.0.2","WebSocket","1152","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9669","5.259542","10.1.0.2","10.1.0.11","TCP","452","","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=363001 Win=131072 Len=0 TSval=5270 TSecr=5207"
"9675","5.269183","10.1.0.11","10.1.0.2","WebSocket","6546","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9676","5.269183","10.1.0.11","10.1.0.2","WebSocket","6546","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9697","5.270609","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9719","5.281667","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9721","5.286893","10.1.0.11","10.1.0.2","TCP","394","-47 dBm","","afs3-vlserver(7003)  >  49153 [ACK] Seq=1 Ack=147001 Win=131072 Len=0 TSval=5298 TSecr=5213"
"9741","5.288201","10.1.0.2","10.1.0.11","TCP","528","","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=375001 Win=131072 Len=0 TSval=5281 TSecr=5216"
"9743","5.296559","10.1.0.11","10.1.0.2","WebSocket","6546","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9744","5.296559","10.1.0.11","10.1.0.2","WebSocket","7470","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9764","5.297943","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9766","5.307544","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9767","5.307544","10.1.0.11","10.1.0.2","WebSocket","7470","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9787","5.308884","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9789","5.318524","10.1.0.11","10.1.0.2","WebSocket","6546","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9790","5.318524","10.1.0.11","10.1.0.2","WebSocket","6470","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9791","5.318524","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9806","5.319710","10.1.0.2","10.1.0.11","TCP","1288","","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=414001 Win=131072 Len=0 TSval=5330 TSecr=5266"
"9813","5.329549","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9814","5.329549","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9852","5.341987","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9854","5.351581","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9855","5.351581","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9856","5.351581","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9876","5.352956","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9878","5.362559","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9879","5.362559","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9880","5.362559","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9898","5.363775","10.1.0.2","10.1.0.11","TCP","1060","","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=453001 Win=131072 Len=0 TSval=5374 TSecr=5304"
"9902","5.373514","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9903","5.373514","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9924","5.374930","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9926","5.380163","10.1.0.11","10.1.0.2","TCP","850","-47 dBm","","afs3-vlserver(7003)  >  49153 [ACK] Seq=1 Ack=177001 Win=131072 Len=0 TSval=5392 TSecr=5213"
"9946","5.381471","10.1.0.2","10.1.0.11","TCP","376","","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=465001 Win=131072 Len=0 TSval=5385 TSecr=5337"
"9968","5.391277","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9970","5.400770","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9971","5.400770","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9972","5.400770","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9992","5.402101","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"9994","5.411668","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9995","5.411668","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"9996","5.411668","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10014","5.413007","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"10016","5.422583","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10017","5.422583","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10018","5.422583","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10038","5.433896","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10039","5.433896","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10040","5.433896","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10060","5.435280","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"10081","5.446240","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"10083","5.456300","10.1.0.11","10.1.0.2","WebSocket","6394","-44 dBm","","WebSocket Continuation[FRAGMENT]  "
"10084","5.456300","10.1.0.11","10.1.0.2","WebSocket","6394","-44 dBm","","WebSocket Continuation[FRAGMENT]  "
"10085","5.456300","10.1.0.11","10.1.0.2","WebSocket","6394","-44 dBm","","WebSocket Continuation[FRAGMENT]  "
"10086","5.456300","10.1.0.11","10.1.0.2","WebSocket","6394","-44 dBm","","WebSocket Continuation[FRAGMENT]  "
"10087","5.456300","10.1.0.11","10.1.0.2","WebSocket","1652","-44 dBm","","WebSocket Continuation[FRAGMENT]  "
"10100","5.457239","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"10113","5.468183","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"10122","5.477922","10.1.0.2","10.1.0.11","TCP","832","","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=495001 Win=131072 Len=0 TSval=5432 TSecr=5337"
"10124","5.483260","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10125","5.483260","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10126","5.483260","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10144","5.484484","10.1.0.2","10.1.0.11","TCP","1668","","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=558001 Win=131072 Len=0 TSval=5495 TSecr=5491"
"10148","5.493784","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10149","5.493784","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10168","5.499640","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10169","5.499640","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10170","5.499640","10.1.0.11","10.1.0.2","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10188","5.500869","10.1.0.2","10.1.0.11","TCP","756","","","afs3-prserver(7002)  >  49154 [ACK] Seq=1 Ack=585001 Win=131072 Len=0 TSval=5512 TSecr=5501"
"10192","5.510599","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10193","5.510599","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10214","5.512007","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"10216","5.521501","10.1.0.11","10.1.0.2","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10217","5.521501","10.1.0.11","10.1.0.2","WebSocket","7470","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"10238","5.522917","10.1.0.2","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
