"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Data rate","Info"
"4863","4.945573","10.1.0.11","10.1.0.5","WebSocket","6394","-39 dBm","","WebSocket Continuation[FRAGMENT]  "
"4864","4.945573","10.1.0.11","10.1.0.5","WebSocket","6394","-39 dBm","","WebSocket Continuation[FRAGMENT]  "
"4865","4.945573","10.1.0.11","10.1.0.5","WebSocket","6394","-39 dBm","","WebSocket Continuation[FRAGMENT]  "
"4866","4.945573","10.1.0.11","10.1.0.5","WebSocket","6394","-39 dBm","","WebSocket Continuation[FRAGMENT]  "
"4867","4.945573","10.1.0.11","10.1.0.5","WebSocket","3242","-39 dBm","","WebSocket Continuation[FRAGMENT]  "
"4875","4.946141","10.1.0.5","10.1.0.11","TCP","1212","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=122501 Win=131072 Len=0 TSval=4958 TSecr=4954"
"4877","4.948197","10.1.0.11","10.1.0.5","TCP","850","-46 dBm","","afs3-rmtsys(7009)  >  49153 [ACK] Seq=1 Ack=28001 Win=131072 Len=0 TSval=4949 TSecr=4888"
"4897","4.949505","10.1.0.5","10.1.0.11","WebSocket","4800","","","WebSocket Continuation[FRAGMENT]  "
"4918","4.959289","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"4937","4.970089","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"4941","4.979814","10.1.0.11","10.1.0.5","WebSocket","7546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"4942","4.979814","10.1.0.11","10.1.0.5","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"4959","4.980991","10.1.0.5","10.1.0.11","TCP","528","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=136001 Win=131072 Len=0 TSval=4992 TSecr=4963"
"4984","4.991877","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"4986","5.001556","10.1.0.11","10.1.0.5","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"4987","5.001556","10.1.0.11","10.1.0.5","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"4988","5.001556","10.1.0.11","10.1.0.5","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5008","5.002922","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5010","5.012612","10.1.0.11","10.1.0.5","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5011","5.012612","10.1.0.11","10.1.0.5","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5012","5.012612","10.1.0.11","10.1.0.5","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5028","5.013704","10.1.0.5","10.1.0.11","TCP","1060","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=162001 Win=131072 Len=0 TSval=5024 TSecr=4984"
"5054","5.025165","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5056","5.034647","10.1.0.11","10.1.0.5","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5057","5.034647","10.1.0.11","10.1.0.5","WebSocket","7546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5077","5.036031","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5079","5.041358","10.1.0.11","10.1.0.5","TCP","1078","-46 dBm","","afs3-rmtsys(7009)  >  49153 [ACK] Seq=1 Ack=67001 Win=131072 Len=0 TSval=5053 TSecr=4960"
"5097","5.042666","10.1.0.5","10.1.0.11","TCP","528","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=174501 Win=131072 Len=0 TSval=5047 TSecr=4993"
"5099","5.051042","10.1.0.11","10.1.0.5","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5100","5.051042","10.1.0.11","10.1.0.5","WebSocket","7046","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5118","5.052418","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5120","5.061994","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5121","5.061994","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5122","5.061994","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5160","5.074320","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5162","5.083932","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5163","5.083932","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5164","5.083932","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5184","5.085325","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5186","5.094892","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5187","5.094892","10.1.0.11","10.1.0.5","WebSocket","4818","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5205","5.096107","10.1.0.5","10.1.0.11","TCP","1516","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=226001 Win=131072 Len=0 TSval=5106 TSecr=5058"
"5209","5.105834","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5210","5.105834","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5230","5.107165","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5232","5.116750","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5233","5.116750","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5234","5.116750","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5254","5.118107","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5257","5.128011","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5258","5.128011","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5259","5.128011","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5277","5.129395","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5279","5.138980","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5280","5.138980","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5281","5.138980","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5299","5.140364","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5301","5.149931","10.1.0.11","10.1.0.5","WebSocket","3242","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5319","5.151262","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5352","5.172526","10.1.0.5","10.1.0.11","WebSocket","3224","","","WebSocket Continuation[FRAGMENT]  "
"5374","5.182857","10.1.0.5","10.1.0.11","TCP","1440","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=280001 Win=131072 Len=0 TSval=5162 TSecr=5113"
"5376","5.186449","10.1.0.11","10.1.0.5","WebSocket","3242","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5397","5.192431","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5398","5.192431","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5399","5.192431","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5419","5.193825","10.1.0.5","10.1.0.11","TCP","528","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=298001 Win=131072 Len=0 TSval=5204 TSecr=5196"
"5421","5.197721","10.1.0.11","10.1.0.5","WebSocket","4818","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5443","5.199225","10.1.0.5","10.1.0.11","TCP","134","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=301001 Win=131072 Len=0 TSval=5210 TSecr=5196"
"5445","5.200641","10.1.0.11","10.1.0.5","TCP","1382","-45 dBm","","afs3-rmtsys(7009)  >  49153 [ACK] Seq=1 Ack=118001 Win=131072 Len=0 TSval=5189 TSecr=5053"
"5467","5.202097","10.1.0.5","10.1.0.11","WebSocket","3224","","","WebSocket Continuation[FRAGMENT]  "
"5469","5.208903","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5470","5.208903","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5471","5.208903","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5491","5.210260","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5493","5.219827","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5494","5.219827","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5495","5.219827","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5513","5.221078","10.1.0.5","10.1.0.11","TCP","756","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=328001 Win=131072 Len=0 TSval=5231 TSecr=5196"
"5518","5.231114","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5519","5.231114","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5540","5.232566","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5542","5.242005","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5543","5.242005","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5544","5.242005","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5564","5.243353","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5566","5.248785","10.1.0.11","10.1.0.5","TCP","622","-46 dBm","","afs3-rmtsys(7009)  >  49153 [ACK] Seq=1 Ack=139001 Win=131072 Len=0 TSval=5260 TSecr=5213"
"5584","5.250093","10.1.0.5","10.1.0.11","TCP","756","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=355001 Win=131072 Len=0 TSval=5254 TSecr=5207"
"5586","5.258451","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5587","5.258451","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5588","5.258451","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5607","5.269183","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5608","5.269183","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5629","5.270609","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5631","5.280233","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5632","5.280233","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5633","5.280233","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5654","5.281667","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5656","5.286893","10.1.0.11","10.1.0.5","TCP","394","-46 dBm","","afs3-rmtsys(7009)  >  49153 [ACK] Seq=1 Ack=151001 Win=131072 Len=0 TSval=5298 TSecr=5213"
"5676","5.288201","10.1.0.5","10.1.0.11","TCP","1060","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=394001 Win=131072 Len=0 TSval=5292 TSecr=5266"
"5678","5.296559","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5679","5.296559","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5680","5.296559","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5700","5.297943","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5702","5.307544","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5703","5.307544","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5704","5.307544","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5724","5.308884","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5742","5.319710","10.1.0.5","10.1.0.11","TCP","756","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=421001 Win=131072 Len=0 TSval=5320 TSecr=5304"
"5749","5.329549","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5750","5.329549","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5768","5.330906","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5770","5.340621","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5771","5.340621","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5772","5.340621","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5791","5.351581","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5792","5.351581","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5793","5.351581","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5813","5.352956","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5832","5.363775","10.1.0.5","10.1.0.11","TCP","1060","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=460001 Win=131072 Len=0 TSval=5364 TSecr=5304"
"5836","5.373514","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5837","5.373514","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5858","5.374930","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5879","5.381471","10.1.0.5","10.1.0.11","TCP","376","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=472001 Win=131072 Len=0 TSval=5385 TSecr=5337"
"5881","5.389879","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5882","5.389879","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5883","5.389879","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5904","5.391277","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5906","5.400770","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5907","5.400770","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5908","5.400770","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5928","5.402101","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5930","5.411668","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5931","5.411668","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5932","5.411668","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5952","5.413007","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5971","5.423940","10.1.0.5","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5974","5.433896","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5975","5.433896","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5976","5.433896","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5995","5.444901","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5996","5.444901","10.1.0.11","10.1.0.5","WebSocket","6394","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"5997","5.444901","10.1.0.11","10.1.0.5","WebSocket","1652","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"6017","5.446240","10.1.0.5","10.1.0.11","TCP","1744","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=538001 Win=131072 Len=0 TSval=5456 TSecr=5397"
"6019","5.456300","10.1.0.11","10.1.0.5","WebSocket","6394","-43 dBm","","WebSocket Continuation[FRAGMENT]  "
"6020","5.456300","10.1.0.11","10.1.0.5","WebSocket","6394","-43 dBm","","WebSocket Continuation[FRAGMENT]  "
"6021","5.456300","10.1.0.11","10.1.0.5","WebSocket","6394","-43 dBm","","WebSocket Continuation[FRAGMENT]  "
"6022","5.456300","10.1.0.11","10.1.0.5","WebSocket","6394","-43 dBm","","WebSocket Continuation[FRAGMENT]  "
"6023","5.456300","10.1.0.11","10.1.0.5","WebSocket","6394","-43 dBm","","WebSocket Continuation[FRAGMENT]  "
"6024","5.456300","10.1.0.11","10.1.0.5","WebSocket","1652","-43 dBm","","WebSocket Continuation[FRAGMENT]  "
"6037","5.457239","10.1.0.5","10.1.0.11","TCP","908","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=571001 Win=131072 Len=0 TSval=5468 TSecr=5463"
"6051","5.477354","10.1.0.11","10.1.0.5","WebSocket","6394","-39 dBm","","WebSocket Continuation[FRAGMENT]  "
"6052","5.477354","10.1.0.11","10.1.0.5","WebSocket","6394","-39 dBm","","WebSocket Continuation[FRAGMENT]  "
"6053","5.477354","10.1.0.11","10.1.0.5","WebSocket","6394","-39 dBm","","WebSocket Continuation[FRAGMENT]  "
"6054","5.477354","10.1.0.11","10.1.0.5","WebSocket","6394","-39 dBm","","WebSocket Continuation[FRAGMENT]  "
"6055","5.477354","10.1.0.11","10.1.0.5","WebSocket","6394","-39 dBm","","WebSocket Continuation[FRAGMENT]  "
"6056","5.477354","10.1.0.11","10.1.0.5","WebSocket","6546","-39 dBm","","WebSocket Continuation[FRAGMENT]  "
"6057","5.477354","10.1.0.11","10.1.0.5","WebSocket","7470","-39 dBm","","WebSocket Continuation[FRAGMENT]  "
"6058","5.477354","10.1.0.11","10.1.0.5","WebSocket","6546","-39 dBm","","WebSocket Continuation[FRAGMENT]  "
"6059","5.477354","10.1.0.11","10.1.0.5","WebSocket","6546","-39 dBm","","WebSocket Continuation[FRAGMENT]  "
"6060","5.477354","10.1.0.11","10.1.0.5","WebSocket","4394","-39 dBm","","WebSocket Continuation[FRAGMENT]  "
"6068","5.477922","10.1.0.5","10.1.0.11","TCP","832","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=601001 Win=131072 Len=0 TSval=5487 TSecr=5463"
"6087","5.484484","10.1.0.5","10.1.0.11","TCP","1060","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=629001 Win=131072 Len=0 TSval=5489 TSecr=5483"
"6129","5.510599","10.1.0.11","10.1.0.5","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"6130","5.510599","10.1.0.11","10.1.0.5","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"6131","5.510599","10.1.0.11","10.1.0.5","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"6152","5.512007","10.1.0.5","10.1.0.11","TCP","604","","","afs3-update(7008)  >  49157 [ACK] Seq=1 Ack=643001 Win=131072 Len=0 TSval=5523 TSecr=5494"
"6175","5.532452","10.1.0.11","10.1.0.5","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"6176","5.532452","10.1.0.11","10.1.0.5","WebSocket","6546","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
"6177","5.532452","10.1.0.11","10.1.0.5","WebSocket","1152","-46 dBm","","WebSocket Continuation[FRAGMENT]  "
