"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Data rate","Info"
"4957","4.864700","10.1.0.11","10.1.0.8","WebSocket","1152","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"4977","4.871313","10.1.0.11","10.1.0.8","TCP","152","-47 dBm","","talon-webserver(7015)  >  49153 [ACK] Seq=1 Ack=1001 Win=131072 Len=0 TSval=4872 TSecr=4867"
"4997","4.872622","10.1.0.8","10.1.0.11","TCP","528","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=19001 Win=131072 Len=0 TSval=4876 TSecr=4869"
"4999","4.881069","10.1.0.11","10.1.0.8","WebSocket","6546","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5000","4.881069","10.1.0.11","10.1.0.8","WebSocket","6970","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5021","4.882485","10.1.0.8","10.1.0.11","WebSocket","6528","","","WebSocket Continuation[FRAGMENT]  "
"5023","4.887695","10.1.0.11","10.1.0.8","TCP","318","-47 dBm","","talon-webserver(7015)  >  49153 [ACK] Seq=1 Ack=7001 Win=131072 Len=0 TSval=4899 TSecr=4871"
"5043","4.889003","10.1.0.8","10.1.0.11","TCP","528","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=32501 Win=131072 Len=0 TSval=4893 TSecr=4888"
"5065","4.899032","10.1.0.8","10.1.0.11","WebSocket","6528","","","WebSocket Continuation[FRAGMENT]  "
"5067","4.908519","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5068","4.908519","10.1.0.11","10.1.0.8","WebSocket","7046","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5069","4.908519","10.1.0.11","10.1.0.8","WebSocket","1152","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5090","4.909963","10.1.0.8","10.1.0.11","WebSocket","5876","","","WebSocket Continuation[FRAGMENT]  "
"5092","4.919477","10.1.0.11","10.1.0.8","WebSocket","6546","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5093","4.919477","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5094","4.919477","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5116","4.921212","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5129","4.931878","10.1.0.8","10.1.0.11","WebSocket","1634","","","WebSocket Continuation[FRAGMENT]  "
"5131","4.938359","10.1.0.11","10.1.0.8","WebSocket","7046","-40 dBm","","WebSocket Continuation[FRAGMENT]  "
"5132","4.938359","10.1.0.11","10.1.0.8","WebSocket","5470","-40 dBm","","WebSocket Continuation[FRAGMENT]  "
"5140","4.938927","10.1.0.8","10.1.0.11","TCP","1288","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=70001 Win=131072 Len=0 TSval=4950 TSecr=4910"
"5142","4.945573","10.1.0.11","10.1.0.8","WebSocket","6394","-40 dBm","","WebSocket Continuation[FRAGMENT]  "
"5143","4.945573","10.1.0.11","10.1.0.8","WebSocket","6394","-40 dBm","","WebSocket Continuation[FRAGMENT]  "
"5144","4.945573","10.1.0.11","10.1.0.8","WebSocket","6394","-40 dBm","","WebSocket Continuation[FRAGMENT]  "
"5145","4.945573","10.1.0.11","10.1.0.8","WebSocket","6394","-40 dBm","","WebSocket Continuation[FRAGMENT]  "
"5146","4.945573","10.1.0.11","10.1.0.8","WebSocket","6394","-40 dBm","","WebSocket Continuation[FRAGMENT]  "
"5147","4.945573","10.1.0.11","10.1.0.8","WebSocket","6394","-40 dBm","","WebSocket Continuation[FRAGMENT]  "
"5148","4.945573","10.1.0.11","10.1.0.8","WebSocket","3242","-40 dBm","","WebSocket Continuation[FRAGMENT]  "
"5156","4.946141","10.1.0.8","10.1.0.11","TCP","1060","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=108501 Win=131072 Len=0 TSval=4957 TSecr=4954"
"5218","4.979814","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5219","4.979814","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5236","4.980991","10.1.0.8","10.1.0.11","TCP","376","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=120501 Win=131072 Len=0 TSval=4991 TSecr=4960"
"5262","5.001556","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5263","5.001556","10.1.0.11","10.1.0.8","WebSocket","6546","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5264","5.001556","10.1.0.11","10.1.0.8","WebSocket","1152","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5284","5.002922","10.1.0.8","10.1.0.11","TCP","528","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=135001 Win=131072 Len=0 TSval=5013 TSecr=4962"
"5286","5.012612","10.1.0.11","10.1.0.8","WebSocket","6546","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5287","5.012612","10.1.0.11","10.1.0.8","WebSocket","6546","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5288","5.012612","10.1.0.11","10.1.0.8","WebSocket","1152","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5304","5.013704","10.1.0.8","10.1.0.11","TCP","528","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=147001 Win=131072 Len=0 TSval=5024 TSecr=4972"
"5331","5.034647","10.1.0.11","10.1.0.8","WebSocket","6970","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5332","5.034647","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5352","5.036031","10.1.0.8","10.1.0.11","TCP","452","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=160501 Win=131072 Len=0 TSval=5046 TSecr=4998"
"5354","5.041358","10.1.0.11","10.1.0.8","TCP","698","-47 dBm","","talon-webserver(7015)  >  49153 [ACK] Seq=1 Ack=27001 Win=131072 Len=0 TSval=4949 TSecr=4900"
"5374","5.042666","10.1.0.8","10.1.0.11","WebSocket","4800","","","WebSocket Continuation[FRAGMENT]  "
"5376","5.051042","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5377","5.051042","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5378","5.051042","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5398","5.052418","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5419","5.063342","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5421","5.072963","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5422","5.072963","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5423","5.072963","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5443","5.074320","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5445","5.083932","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5446","5.083932","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5447","5.083932","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5467","5.085325","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5469","5.094892","10.1.0.11","10.1.0.8","WebSocket","4818","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5487","5.096107","10.1.0.8","10.1.0.11","TCP","1212","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=205501 Win=131072 Len=0 TSval=5107 TSecr=5053"
"5491","5.105834","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5492","5.105834","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5512","5.107165","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5514","5.116750","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5515","5.116750","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5516","5.116750","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5536","5.118107","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5539","5.128011","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5540","5.128011","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5541","5.128011","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5561","5.129395","10.1.0.8","10.1.0.11","WebSocket","1634","","","WebSocket Continuation[FRAGMENT]  "
"5563","5.138980","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5564","5.138980","10.1.0.11","10.1.0.8","WebSocket","3242","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5584","5.140364","10.1.0.8","10.1.0.11","TCP","1288","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=253501 Win=131072 Len=0 TSval=5149 TSecr=5113"
"5606","5.161277","10.1.0.11","10.1.0.8","WebSocket","6394","-44 dBm","","WebSocket Continuation[FRAGMENT]  "
"5607","5.161277","10.1.0.11","10.1.0.8","WebSocket","6394","-44 dBm","","WebSocket Continuation[FRAGMENT]  "
"5608","5.161277","10.1.0.11","10.1.0.8","WebSocket","6394","-44 dBm","","WebSocket Continuation[FRAGMENT]  "
"5609","5.161277","10.1.0.11","10.1.0.8","WebSocket","6394","-44 dBm","","WebSocket Continuation[FRAGMENT]  "
"5610","5.161277","10.1.0.11","10.1.0.8","WebSocket","6394","-44 dBm","","WebSocket Continuation[FRAGMENT]  "
"5611","5.161277","10.1.0.11","10.1.0.8","WebSocket","1652","-44 dBm","","WebSocket Continuation[FRAGMENT]  "
"5624","5.162206","10.1.0.8","10.1.0.11","TCP","832","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=283501 Win=131072 Len=0 TSval=5173 TSecr=5157"
"5627","5.171178","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5628","5.171178","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5629","5.171178","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5649","5.172526","10.1.0.8","10.1.0.11","TCP","452","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=298501 Win=131072 Len=0 TSval=5183 TSecr=5157"
"5652","5.181500","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5653","5.181500","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5654","5.181500","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5674","5.182857","10.1.0.8","10.1.0.11","TCP","376","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=310501 Win=131072 Len=0 TSval=5193 TSecr=5178"
"5676","5.186449","10.1.0.11","10.1.0.8","WebSocket","3242","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5716","5.193825","10.1.0.8","10.1.0.11","TCP","134","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=313501 Win=131072 Len=0 TSval=5198 TSecr=5178"
"5718","5.197721","10.1.0.11","10.1.0.8","WebSocket","4818","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5740","5.199225","10.1.0.8","10.1.0.11","TCP","224","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=319501 Win=131072 Len=0 TSval=5210 TSecr=5178"
"5742","5.200641","10.1.0.11","10.1.0.8","TCP","1154","-47 dBm","","talon-webserver(7015)  >  49153 [ACK] Seq=1 Ack=69001 Win=131072 Len=0 TSval=5146 TSecr=5053"
"5764","5.202097","10.1.0.8","10.1.0.11","WebSocket","3224","","","WebSocket Continuation[FRAGMENT]  "
"5766","5.208903","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5767","5.208903","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5768","5.208903","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5788","5.210260","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5807","5.221078","10.1.0.8","10.1.0.11","TCP","376","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=331501 Win=131072 Len=0 TSval=5220 TSecr=5178"
"5812","5.231114","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5813","5.231114","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5834","5.232566","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5836","5.242005","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5837","5.242005","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5838","5.242005","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5858","5.243353","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5879","5.250093","10.1.0.8","10.1.0.11","TCP","756","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=358501 Win=131072 Len=0 TSval=5254 TSecr=5196"
"5896","5.259542","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5902","5.269183","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5903","5.269183","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5924","5.270609","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5926","5.280233","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5927","5.280233","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5928","5.280233","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5949","5.281667","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5951","5.286893","10.1.0.11","10.1.0.8","TCP","1078","-47 dBm","","talon-webserver(7015)  >  49153 [ACK] Seq=1 Ack=108001 Win=131072 Len=0 TSval=5298 TSecr=5213"
"5971","5.288201","10.1.0.8","10.1.0.11","TCP","680","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=382501 Win=131072 Len=0 TSval=5292 TSecr=5238"
"5973","5.296559","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5974","5.296559","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5975","5.296559","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"5995","5.297943","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6016","5.308884","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6018","5.318524","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6019","5.318524","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6020","5.318524","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6037","5.319710","10.1.0.8","10.1.0.11","TCP","756","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=409501 Win=131072 Len=0 TSval=5330 TSecr=5266"
"6044","5.329549","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6045","5.329549","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6065","5.330906","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6067","5.340621","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6068","5.340621","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6069","5.340621","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6089","5.341987","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6110","5.352956","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6112","5.362559","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6113","5.362559","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6114","5.362559","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6132","5.363775","10.1.0.8","10.1.0.11","TCP","1060","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=448501 Win=131072 Len=0 TSval=5374 TSecr=5337"
"6136","5.373514","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6137","5.373514","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6158","5.374930","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6160","5.380163","10.1.0.11","10.1.0.8","TCP","1002","-47 dBm","","talon-webserver(7015)  >  49153 [ACK] Seq=1 Ack=144001 Win=131072 Len=0 TSval=5392 TSecr=5299"
"6180","5.381471","10.1.0.8","10.1.0.11","TCP","376","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=460501 Win=131072 Len=0 TSval=5385 TSecr=5337"
"6182","5.389879","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6183","5.389879","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6184","5.389879","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6205","5.391277","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6207","5.400770","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6208","5.400770","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6209","5.400770","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6229","5.402101","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6250","5.413007","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6252","5.422583","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6253","5.422583","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6254","5.422583","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6274","5.423940","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6277","5.433896","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6278","5.433896","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6279","5.433896","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6299","5.435280","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6301","5.444901","10.1.0.11","10.1.0.8","WebSocket","4818","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6321","5.446240","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6335","5.457239","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6348","5.468183","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6357","5.477922","10.1.0.8","10.1.0.11","TCP","832","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=490501 Win=131072 Len=0 TSval=5432 TSecr=5381"
"6359","5.483260","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6360","5.483260","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6361","5.483260","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6379","5.484484","10.1.0.8","10.1.0.11","TCP","1136","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=532501 Win=131072 Len=0 TSval=5495 TSecr=5491"
"6383","5.493784","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6384","5.493784","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6403","5.499640","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6404","5.499640","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6405","5.499640","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6423","5.500869","10.1.0.8","10.1.0.11","TCP","756","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=559501 Win=131072 Len=0 TSval=5512 TSecr=5501"
"6427","5.510599","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6428","5.510599","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6449","5.512007","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6451","5.521501","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6452","5.521501","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6453","5.521501","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6474","5.522917","10.1.0.8","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6476","5.532452","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6477","5.532452","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6478","5.532452","10.1.0.11","10.1.0.8","WebSocket","1652","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6495","5.533907","10.1.0.8","10.1.0.11","TCP","1060","","","microtalon-com(7014)  >  49160 [ACK] Seq=1 Ack=598501 Win=131072 Len=0 TSval=5544 TSecr=5518"
"6501","5.543409","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6502","5.543409","10.1.0.11","10.1.0.8","WebSocket","6394","-47 dBm","","WebSocket Continuation[FRAGMENT]  "
"6522","5.544784","10.1.0.8","10.1.0.11","WebSocket","1634","","","WebSocket Continuation[FRAGMENT]  "
