"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Data rate","Info"
"28033","5.079620","10.1.0.11","10.1.0.3","WebSocket","7546","","","WebSocket Continuation[FRAGMENT]  "
"28034","5.079620","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28077","5.090485","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"28096","5.090580","10.1.0.11","10.1.0.3","WebSocket","7470","","","WebSocket Continuation[FRAGMENT]  "
"28097","5.090580","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"28135","5.101379","10.1.0.3","10.1.0.11","TCP","1820","-45 dBm","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=217001 Win=131072 Len=0 TSval=5107 TSecr=5034"
"28157","5.101634","10.1.0.11","10.1.0.3","WebSocket","7046","","","WebSocket Continuation[FRAGMENT]  "
"28158","5.101634","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28196","5.112325","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"28273","5.123699","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28274","5.123699","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28275","5.123699","10.1.0.11","10.1.0.3","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28329","5.134555","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"28342","5.134668","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"28343","5.134668","10.1.0.11","10.1.0.3","WebSocket","7470","","","WebSocket Continuation[FRAGMENT]  "
"28394","5.145524","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"28410","5.145619","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28411","5.145619","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28412","5.145619","10.1.0.11","10.1.0.3","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28460","5.156422","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"28520","5.166678","10.1.0.3","10.1.0.11","WebSocket","4800","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"28530","5.166850","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28531","5.166850","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28532","5.166850","10.1.0.11","10.1.0.3","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28586","5.176998","10.1.0.3","10.1.0.11","TCP","1896","-45 dBm","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=282501 Win=131072 Len=0 TSval=5183 TSecr=5113"
"28597","5.177188","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28598","5.177188","10.1.0.11","10.1.0.3","WebSocket","7470","","","WebSocket Continuation[FRAGMENT]  "
"28652","5.184545","10.1.0.3","10.1.0.11","TCP","452","-45 dBm","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=297001 Win=131072 Len=0 TSval=5193 TSecr=5113"
"28661","5.184613","10.1.0.11","10.1.0.3","WebSocket","3318","","","WebSocket Continuation[FRAGMENT]  "
"28712","5.188119","10.1.0.11","10.1.0.3","WebSocket","7046","","","WebSocket Continuation[FRAGMENT]  "
"28713","5.188119","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28763","5.194857","10.1.0.3","10.1.0.11","TCP","528","-45 dBm","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=311001 Win=131072 Len=0 TSval=5204 TSecr=5189"
"28772","5.194925","10.1.0.11","10.1.0.3","WebSocket","4818","","","WebSocket Continuation[FRAGMENT]  "
"28816","5.199921","10.1.0.3","10.1.0.11","TCP","224","-45 dBm","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=317001 Win=131072 Len=0 TSval=5210 TSecr=5189"
"28825","5.199989","10.1.0.11","10.1.0.3","TCP","1458","","","afs3-volser(7005)  >  49153 [ACK] Seq=1 Ack=120001 Win=131072 Len=0 TSval=5178 TSecr=5053"
"28872","5.204505","10.1.0.3","10.1.0.11","WebSocket","3224","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"28888","5.204591","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28889","5.204591","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28890","5.204591","10.1.0.11","10.1.0.3","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"28940","5.215420","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"28955","5.215515","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28956","5.215515","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"28957","5.215515","10.1.0.11","10.1.0.3","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"29004","5.226351","10.1.0.3","10.1.0.11","TCP","756","-45 dBm","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=344001 Win=131072 Len=0 TSval=5232 TSecr=5189"
"29019","5.226897","10.1.0.11","10.1.0.3","WebSocket","7546","","","WebSocket Continuation[FRAGMENT]  "
"29020","5.226897","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"29087","5.237693","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"29088","5.237693","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"29089","5.237693","10.1.0.11","10.1.0.3","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"29132","5.248513","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"29141","5.248617","10.1.0.11","10.1.0.3","TCP","470","","","afs3-volser(7005)  >  49153 [ACK] Seq=1 Ack=135001 Win=131072 Len=0 TSval=5260 TSecr=5213"
"29182","5.253957","10.1.0.3","10.1.0.11","TCP","984","-45 dBm","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=369001 Win=131072 Len=0 TSval=5254 TSecr=5204"
"29210","5.254043","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"29211","5.254043","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"29212","5.254043","10.1.0.11","10.1.0.3","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"29246","5.264814","10.1.0.3","10.1.0.11","TCP","604","-45 dBm","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=383001 Win=131072 Len=0 TSval=5270 TSecr=5215"
"29309","5.275769","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"29327","5.275873","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"29328","5.275873","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"29329","5.275873","10.1.0.11","10.1.0.3","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"29376","5.286699","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"29386","5.286821","10.1.0.11","10.1.0.3","TCP","394","","","afs3-volser(7005)  >  49153 [ACK] Seq=1 Ack=147001 Win=131072 Len=0 TSval=5298 TSecr=5213"
"29428","5.292161","10.1.0.3","10.1.0.11","TCP","528","-45 dBm","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=395001 Win=131072 Len=0 TSval=5292 TSecr=5225"
"29450","5.292247","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"29451","5.292247","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"29452","5.292247","10.1.0.11","10.1.0.3","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"29493","5.303103","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"29558","5.314044","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"29568","5.314148","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"29569","5.314148","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"29570","5.314148","10.1.0.11","10.1.0.3","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"29640","5.325653","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"29641","5.325653","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"29687","5.336178","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"29708","5.336309","10.1.0.11","10.1.0.3","WebSocket","7546","","","WebSocket Continuation[FRAGMENT]  "
"29709","5.336309","10.1.0.11","10.1.0.3","WebSocket","6470","","","WebSocket Continuation[FRAGMENT]  "
"29753","5.347147","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"29780","5.347269","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"29781","5.347269","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"29782","5.347269","10.1.0.11","10.1.0.3","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"29819","5.358116","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"29885","5.369047","10.1.0.3","10.1.0.11","TCP","2428","-45 dBm","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=459001 Win=131072 Len=0 TSval=5363 TSecr=5276"
"29897","5.369266","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"29898","5.369266","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"29899","5.369266","10.1.0.11","10.1.0.3","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"29947","5.379962","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"29957","5.380075","10.1.0.11","10.1.0.3","TCP","1002","","","afs3-volser(7005)  >  49153 [ACK] Seq=1 Ack=183001 Win=131072 Len=0 TSval=5392 TSecr=5261"
"29998","5.385415","10.1.0.3","10.1.0.11","TCP","604","-45 dBm","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=473001 Win=131072 Len=0 TSval=5386 TSecr=5287"
"30017","5.385519","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30018","5.385519","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30019","5.385519","10.1.0.11","10.1.0.3","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30067","5.396309","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"30091","5.396458","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30092","5.396458","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30093","5.396458","10.1.0.11","10.1.0.3","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30133","5.407261","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"30210","5.418271","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30211","5.418271","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30212","5.418271","10.1.0.11","10.1.0.3","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30268","5.429100","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"30284","5.429568","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30285","5.429568","10.1.0.11","10.1.0.3","WebSocket","6970","","","WebSocket Continuation[FRAGMENT]  "
"30286","5.429568","10.1.0.11","10.1.0.3","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"30336","5.440440","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"30351","5.440589","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30352","5.440589","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30353","5.440589","10.1.0.11","10.1.0.3","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"30395","5.451400","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"30450","5.462399","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"30463","5.462530","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30464","5.462530","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30465","5.462530","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30466","5.462530","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30467","5.462530","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30468","5.462530","10.1.0.11","10.1.0.3","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"30502","5.473343","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"30551","5.478826","10.1.0.3","10.1.0.11","TCP","832","-45 dBm","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=500001 Win=131072 Len=0 TSval=5413 TSecr=5381"
"30572","5.478948","10.1.0.11","10.1.0.3","WebSocket","6970","","","WebSocket Continuation[FRAGMENT]  "
"30573","5.478948","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30613","5.489756","10.1.0.3","10.1.0.11","TCP","2808","-45 dBm","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=583501 Win=131072 Len=0 TSval=5495 TSecr=5491"
"30632","5.489984","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30633","5.489984","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30683","5.495328","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30684","5.495328","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30685","5.495328","10.1.0.11","10.1.0.3","WebSocket","1652","","","WebSocket Continuation[FRAGMENT]  "
"30727","5.506141","10.1.0.3","10.1.0.11","TCP","680","-45 dBm","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=607501 Win=131072 Len=0 TSval=5511 TSecr=5501"
"30746","5.506351","10.1.0.11","10.1.0.3","WebSocket","6394","","","WebSocket Continuation[FRAGMENT]  "
"30747","5.506351","10.1.0.11","10.1.0.3","WebSocket","7546","","","WebSocket Continuation[FRAGMENT]  "
"30791","5.517039","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"30817","5.517125","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30818","5.517125","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30819","5.517125","10.1.0.11","10.1.0.3","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"30858","5.527949","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"30922","5.539179","10.1.0.3","10.1.0.11","TCP","984","-45 dBm","","afs3-kaserver(7004)  >  49155 [ACK] Seq=1 Ack=635001 Win=131072 Len=0 TSval=5533 TSecr=5514"
"30940","5.539513","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30941","5.539513","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"30986","5.550056","10.1.0.3","10.1.0.11","WebSocket","6376","-45 dBm","","WebSocket Continuation[FRAGMENT]  "
"31009","5.550142","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"31010","5.550142","10.1.0.11","10.1.0.3","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"31011","5.550142","10.1.0.11","10.1.0.3","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
