"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Data rate","Info"
"45380","7.693017","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"45404","7.693103","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"45405","7.693103","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"45406","7.693103","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"45447","7.703955","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"45478","7.704059","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"45479","7.704059","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"45480","7.704059","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"45514","7.714871","10.1.0.6","10.1.0.11","TCP","2048","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2461001 Win=131072 Len=0 TSval=7720 TSecr=7647"
"45584","7.725795","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"45596","7.725935","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"45597","7.725935","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"45598","7.725935","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"45652","7.736759","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"45670","7.736863","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"45671","7.736863","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"45672","7.736863","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"45718","7.747667","10.1.0.6","10.1.0.11","TCP","1060","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2487001 Win=131072 Len=0 TSval=7753 TSecr=7668"
"45744","7.747877","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"45745","7.747877","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"45746","7.747877","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"45788","7.758564","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"45818","7.758650","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"45819","7.758650","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"45820","7.758650","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"45856","7.769483","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"45924","7.780456","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"45933","7.780560","10.1.0.11","10.1.0.6","TCP","1990","","","talon-disc(7011)  >  49153 [ACK] Seq=1 Ack=1054501 Win=131072 Len=0 TSval=7792 TSecr=7524"
"45988","7.786341","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"45989","7.786341","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"45990","7.786341","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"46044","7.797166","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"46062","7.797252","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"46063","7.797252","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"46064","7.797252","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"46109","7.808091","10.1.0.6","10.1.0.11","TCP","2048","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2539001 Win=131072 Len=0 TSval=7814 TSecr=7709"
"46136","7.808310","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"46137","7.808310","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"46138","7.808310","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"46176","7.819025","10.1.0.6","10.1.0.11","TCP","528","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2551001 Win=131072 Len=0 TSval=7824 TSecr=7734"
"46203","7.819359","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"46204","7.819359","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"46239","7.829902","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"46305","7.840801","10.1.0.6","10.1.0.11","TCP","528","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2563001 Win=131072 Len=0 TSval=7835 TSecr=7744"
"46319","7.841029","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"46320","7.841029","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"46321","7.841029","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"46375","7.851734","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"46386","7.851829","10.1.0.11","10.1.0.6","TCP","546","","","talon-disc(7011)  >  49153 [ACK] Seq=1 Ack=1072501 Win=131072 Len=0 TSval=7863 TSecr=7596"
"46426","7.857169","10.1.0.6","10.1.0.11","TCP","604","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2577001 Win=131072 Len=0 TSval=7857 TSecr=7755"
"46444","7.857273","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"46445","7.857273","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"46446","7.857273","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"46494","7.868115","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"46518","7.868228","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"46519","7.868228","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"46520","7.868228","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"46592","7.879138","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"46593","7.879138","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"46594","7.879138","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"46630","7.889972","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"46644","7.890422","10.1.0.11","10.1.0.6","TCP","394","","","talon-disc(7011)  >  49153 [ACK] Seq=1 Ack=1084501 Win=131072 Len=0 TSval=7902 TSecr=7793"
"46682","7.895762","10.1.0.6","10.1.0.11","TCP","1516","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2615001 Win=131072 Len=0 TSval=7895 TSecr=7785"
"46749","7.906654","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"46765","7.906749","10.1.0.11","10.1.0.6","TCP","242","","","talon-disc(7011)  >  49153 [ACK] Seq=1 Ack=1090501 Win=131072 Len=0 TSval=7918 TSecr=7793"
"46801","7.912089","10.1.0.6","10.1.0.11","WebSocket","4800","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"46813","7.912211","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"46814","7.912211","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"46815","7.912211","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"46869","7.923036","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"46920","7.928471","10.1.0.6","10.1.0.11","TCP","604","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2629001 Win=131072 Len=0 TSval=7928 TSecr=7827"
"46938","7.928584","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"46939","7.928584","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"46940","7.928584","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"46988","7.939435","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"47012","7.939566","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47013","7.939566","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47014","7.939566","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"47054","7.950387","10.1.0.6","10.1.0.11","TCP","1060","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2655001 Win=131072 Len=0 TSval=7956 TSecr=7848"
"47086","7.950606","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47087","7.950606","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47088","7.950606","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"47124","7.961293","10.1.0.6","10.1.0.11","WebSocket","6952","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"47204","7.972447","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47205","7.972447","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47206","7.972447","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"47260","7.983152","10.1.0.6","10.1.0.11","WebSocket","6528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"47278","7.983283","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47279","7.983283","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47280","7.983283","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"47329","7.994435","10.1.0.6","10.1.0.11","WebSocket","6528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"47353","7.994530","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47354","7.994530","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47355","7.994530","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"47395","8.005342","10.1.0.6","10.1.0.11","TCP","2048","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2707001 Win=131072 Len=0 TSval=8011 TSecr=7889"
"47427","8.005552","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47428","8.005552","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47429","8.005552","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"47465","8.016285","10.1.0.6","10.1.0.11","WebSocket","6528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"47532","8.027258","10.1.0.6","10.1.0.11","WebSocket","6528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"47545","8.027389","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47546","8.027389","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47547","8.027389","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"47601","8.038222","10.1.0.6","10.1.0.11","WebSocket","6528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"47619","8.038353","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47620","8.038353","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47621","8.038353","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"47669","8.049168","10.1.0.6","10.1.0.11","WebSocket","6528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"47693","8.049272","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47694","8.049272","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47695","8.049272","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"47737","8.060078","10.1.0.6","10.1.0.11","WebSocket","7528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"47767","8.060227","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47768","8.060227","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47769","8.060227","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"47803","8.071040","10.1.0.6","10.1.0.11","TCP","2504","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2771001 Win=131072 Len=0 TSval=8076 TSecr=7969"
"47885","8.082050","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47886","8.082050","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47887","8.082050","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"47941","8.092856","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"47960","8.093306","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47961","8.093306","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"47962","8.093306","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"48010","8.104148","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"48034","8.104270","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48035","8.104270","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48036","8.104270","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"48076","8.115073","10.1.0.6","10.1.0.11","TCP","1592","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2811001 Win=131072 Len=0 TSval=8121 TSecr=8036"
"48108","8.115320","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48109","8.115320","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48110","8.115320","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"48142","8.126008","10.1.0.6","10.1.0.11","TCP","528","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2823001 Win=131072 Len=0 TSval=8131 TSecr=8045"
"48204","8.136885","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"48218","8.137025","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48219","8.137025","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48220","8.137025","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"48274","8.147831","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"48287","8.147935","10.1.0.11","10.1.0.6","TCP","2902","","","talon-disc(7011)  >  49153 [ACK] Seq=1 Ack=1180501 Win=131072 Len=0 TSval=8160 TSecr=7902"
"48325","8.153275","10.1.0.6","10.1.0.11","TCP","604","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2837001 Win=131072 Len=0 TSval=8153 TSecr=8057"
"48343","8.153379","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48344","8.153379","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48345","8.153379","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"48391","8.164201","10.1.0.6","10.1.0.11","TCP","528","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2849001 Win=131072 Len=0 TSval=8169 TSecr=8090"
"48417","8.164420","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48418","8.164420","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48419","8.164420","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"48461","8.175098","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"48475","8.175202","10.1.0.11","10.1.0.6","TCP","242","","","talon-disc(7011)  >  49153 [ACK] Seq=1 Ack=1186501 Win=131072 Len=0 TSval=8187 TSecr=7902"
"48542","8.180628","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48543","8.180628","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48544","8.180628","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"48580","8.191479","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"48595","8.191574","10.1.0.11","10.1.0.6","TCP","242","","","talon-disc(7011)  >  49153 [ACK] Seq=1 Ack=1192501 Win=131072 Len=0 TSval=8203 TSecr=7919"
"48631","8.196914","10.1.0.6","10.1.0.11","TCP","1060","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2875001 Win=131072 Len=0 TSval=8197 TSecr=8111"
"48700","8.208171","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"48712","8.208257","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48713","8.208257","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48714","8.208257","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"48768","8.219090","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"48786","8.219203","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48787","8.219203","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48788","8.219203","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"48834","8.230033","10.1.0.6","10.1.0.11","TCP","1060","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2901001 Win=131072 Len=0 TSval=8235 TSecr=8132"
"48860","8.230252","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48861","8.230252","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48862","8.230252","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"48903","8.240984","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"48985","8.246506","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48986","8.246506","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"48987","8.246506","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"49023","8.257312","10.1.0.6","10.1.0.11","WebSocket","6376","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"49091","8.268213","10.1.0.6","10.1.0.11","WebSocket","7528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"49103","8.268362","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"49104","8.268362","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"49105","8.268362","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"49159","8.279177","10.1.0.6","10.1.0.11","WebSocket","6528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"49177","8.279290","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"49178","8.279290","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"49179","8.279290","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"49227","8.290114","10.1.0.6","10.1.0.11","WebSocket","6528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"49241","8.290209","10.1.0.11","10.1.0.6","TCP","1382","","","talon-disc(7011)  >  49153 [ACK] Seq=1 Ack=1236001 Win=131072 Len=0 TSval=8302 TSecr=8171"
"49278","8.295550","10.1.0.6","10.1.0.11","TCP","2048","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2953001 Win=131072 Len=0 TSval=8295 TSecr=8173"
"49713","8.306907","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"49714","8.306907","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"49715","8.306907","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"49755","8.317720","10.1.0.6","10.1.0.11","TCP","604","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=2967001 Win=131072 Len=0 TSval=8323 TSecr=8185"
"49787","8.317957","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"49788","8.317957","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"49789","8.317957","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"49824","8.328671","10.1.0.6","10.1.0.11","WebSocket","6528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"49893","8.339635","10.1.0.6","10.1.0.11","WebSocket","6528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"49905","8.339748","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"49906","8.339748","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"49907","8.339748","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"49961","8.350554","10.1.0.6","10.1.0.11","WebSocket","6528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"49979","8.350658","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"49980","8.350658","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"49981","8.350658","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"50029","8.361510","10.1.0.6","10.1.0.11","WebSocket","6528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"50053","8.361604","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"50054","8.361604","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"50055","8.361604","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"50097","8.372474","10.1.0.6","10.1.0.11","WebSocket","6528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"50127","8.372614","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"50128","8.372614","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"50129","8.372614","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"50165","8.383438","10.1.0.6","10.1.0.11","WebSocket","6528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"50179","8.383560","10.1.0.11","10.1.0.6","TCP","1458","","","talon-disc(7011)  >  49153 [ACK] Seq=1 Ack=1272001 Win=131072 Len=0 TSval=8395 TSecr=8200"
"50216","8.388900","10.1.0.6","10.1.0.11","TCP","2504","-34 dBm","","ups-onlinet(7010)  >  49158 [ACK] Seq=1 Ack=3031001 Win=131072 Len=0 TSval=8389 TSecr=8261"
"50283","8.399819","10.1.0.6","10.1.0.11","WebSocket","6528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"50297","8.400278","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"50298","8.400278","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"50299","8.400278","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"50353","8.411085","10.1.0.6","10.1.0.11","WebSocket","6528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
"50371","8.411171","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"50372","8.411171","10.1.0.11","10.1.0.6","WebSocket","6546","","","WebSocket Continuation[FRAGMENT]  "
"50373","8.411171","10.1.0.11","10.1.0.6","WebSocket","1152","","","WebSocket Continuation[FRAGMENT]  "
"50421","8.421986","10.1.0.6","10.1.0.11","WebSocket","6528","-34 dBm","","WebSocket Continuation[FRAGMENT]  "
