"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Data rate","Info"
"5167","4.858466","10.1.0.7","10.1.0.11","WebSocket","2224","","","WebSocket Continuation[FRAGMENT]  "
"5187","4.866112","10.1.0.7","10.1.0.11","WebSocket","6528","","","WebSocket Continuation[FRAGMENT]  "
"5189","4.871313","10.1.0.11","10.1.0.7","TCP","394","-33 dBm","","microtalon-dis(7013)  >  49153 [ACK] Seq=1 Ack=7001 Win=131072 Len=0 TSval=4883 TSecr=4872"
"5208","4.881069","10.1.0.11","10.1.0.7","WebSocket","6546","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5209","4.881069","10.1.0.11","10.1.0.7","WebSocket","6546","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5210","4.881069","10.1.0.11","10.1.0.7","WebSocket","1152","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5231","4.882485","10.1.0.7","10.1.0.11","WebSocket","6528","","","WebSocket Continuation[FRAGMENT]  "
"5233","4.887695","10.1.0.11","10.1.0.7","TCP","318","-33 dBm","","microtalon-dis(7013)  >  49153 [ACK] Seq=1 Ack=13001 Win=131072 Len=0 TSval=4899 TSecr=4876"
"5253","4.889003","10.1.0.7","10.1.0.11","TCP","832","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=27001 Win=131072 Len=0 TSval=4893 TSecr=4876"
"5255","4.897571","10.1.0.11","10.1.0.7","WebSocket","7470","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5256","4.897571","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5277","4.899032","10.1.0.7","10.1.0.11","WebSocket","6452","","","WebSocket Continuation[FRAGMENT]  "
"5279","4.908519","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5280","4.908519","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5281","4.908519","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5302","4.909963","10.1.0.7","10.1.0.11","WebSocket","6528","","","WebSocket Continuation[FRAGMENT]  "
"5325","4.921212","10.1.0.7","10.1.0.11","WebSocket","6952","","","WebSocket Continuation[FRAGMENT]  "
"5327","4.931044","10.1.0.11","10.1.0.7","WebSocket","6394","-30 dBm","","WebSocket Continuation[FRAGMENT]  "
"5328","4.931044","10.1.0.11","10.1.0.7","WebSocket","7046","-30 dBm","","WebSocket Continuation[FRAGMENT]  "
"5340","4.931878","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5349","4.938927","10.1.0.7","10.1.0.11","WebSocket","1634","","","WebSocket Continuation[FRAGMENT]  "
"5358","4.946141","10.1.0.7","10.1.0.11","TCP","1136","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=66001 Win=131072 Len=0 TSval=4940 TSecr=4907"
"5360","4.948197","10.1.0.11","10.1.0.7","TCP","926","-33 dBm","","microtalon-dis(7013)  >  49153 [ACK] Seq=1 Ack=40001 Win=131072 Len=0 TSval=4954 TSecr=4900"
"5380","4.949505","10.1.0.7","10.1.0.11","WebSocket","4800","","","WebSocket Continuation[FRAGMENT]  "
"5382","4.957904","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5383","4.957904","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5384","4.957904","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5404","4.959289","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5406","4.968856","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5407","4.968856","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5408","4.968856","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5426","4.970089","10.1.0.7","10.1.0.11","TCP","756","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=93001 Win=131072 Len=0 TSval=4981 TSecr=4960"
"5430","4.979814","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5431","4.979814","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5448","4.980991","10.1.0.7","10.1.0.11","TCP","376","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=105001 Win=131072 Len=0 TSval=4991 TSecr=4960"
"5454","4.990502","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5455","4.990502","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5475","4.991877","10.1.0.7","10.1.0.11","TCP","376","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=117001 Win=131072 Len=0 TSval=5002 TSecr=4987"
"5496","5.002922","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5498","5.012612","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5499","5.012612","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5500","5.012612","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5514","5.013704","10.1.0.7","10.1.0.11","TCP","376","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=129001 Win=131072 Len=0 TSval=5024 TSecr=4987"
"5521","5.023808","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5522","5.023808","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5540","5.025165","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5559","5.036031","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5579","5.051042","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5580","5.051042","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5581","5.051042","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5601","5.052418","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5603","5.061994","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5604","5.061994","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5605","5.061994","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5625","5.063342","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5627","5.072963","10.1.0.11","10.1.0.7","WebSocket","3242","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5647","5.074320","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5668","5.085325","10.1.0.7","10.1.0.11","WebSocket","4800","","","WebSocket Continuation[FRAGMENT]  "
"5687","5.096107","10.1.0.7","10.1.0.11","TCP","1136","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=171001 Win=131072 Len=0 TSval=5085 TSecr=5031"
"5691","5.105834","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5692","5.105834","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5712","5.107165","10.1.0.7","10.1.0.11","TCP","376","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=183001 Win=131072 Len=0 TSval=5117 TSecr=5113"
"5714","5.116750","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5715","5.116750","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5716","5.116750","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5734","5.118107","10.1.0.7","10.1.0.11","TCP","452","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=198001 Win=131072 Len=0 TSval=5129 TSecr=5113"
"5737","5.128011","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5738","5.128011","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5739","5.128011","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5757","5.129395","10.1.0.7","10.1.0.11","TCP","376","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=210001 Win=131072 Len=0 TSval=5140 TSecr=5113"
"5759","5.138980","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5760","5.138980","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5761","5.138980","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5780","5.149931","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5781","5.149931","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5782","5.149931","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5802","5.151261","10.1.0.7","10.1.0.11","TCP","756","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=237001 Win=131072 Len=0 TSval=5161 TSecr=5135"
"5804","5.161276","10.1.0.11","10.1.0.7","WebSocket","6394","-30 dBm","","WebSocket Continuation[FRAGMENT]  "
"5805","5.161276","10.1.0.11","10.1.0.7","WebSocket","6394","-30 dBm","","WebSocket Continuation[FRAGMENT]  "
"5806","5.161276","10.1.0.11","10.1.0.7","WebSocket","6394","-30 dBm","","WebSocket Continuation[FRAGMENT]  "
"5807","5.161276","10.1.0.11","10.1.0.7","WebSocket","6394","-30 dBm","","WebSocket Continuation[FRAGMENT]  "
"5808","5.161276","10.1.0.11","10.1.0.7","WebSocket","6394","-30 dBm","","WebSocket Continuation[FRAGMENT]  "
"5809","5.161276","10.1.0.11","10.1.0.7","WebSocket","1652","-30 dBm","","WebSocket Continuation[FRAGMENT]  "
"5822","5.162206","10.1.0.7","10.1.0.11","TCP","908","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=270001 Win=131072 Len=0 TSval=5173 TSecr=5168"
"5825","5.171178","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5826","5.171178","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5827","5.171178","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5847","5.172526","10.1.0.7","10.1.0.11","TCP","376","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=282001 Win=131072 Len=0 TSval=5183 TSecr=5168"
"5850","5.181500","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5851","5.181500","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5852","5.181500","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5872","5.182857","10.1.0.7","10.1.0.11","TCP","452","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=297001 Win=131072 Len=0 TSval=5194 TSecr=5178"
"5874","5.186449","10.1.0.11","10.1.0.7","WebSocket","3242","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5895","5.192431","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5896","5.192431","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5897","5.192431","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5917","5.193825","10.1.0.7","10.1.0.11","TCP","452","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=312001 Win=131072 Len=0 TSval=5204 TSecr=5178"
"5919","5.197721","10.1.0.11","10.1.0.7","WebSocket","4818","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5941","5.199225","10.1.0.7","10.1.0.11","TCP","224","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=318001 Win=131072 Len=0 TSval=5210 TSecr=5178"
"5943","5.200641","10.1.0.11","10.1.0.7","TCP","1382","-33 dBm","","microtalon-dis(7013)  >  49153 [ACK] Seq=1 Ack=91001 Win=131072 Len=0 TSval=5102 TSecr=4960"
"5965","5.202097","10.1.0.7","10.1.0.11","WebSocket","3224","","","WebSocket Continuation[FRAGMENT]  "
"5986","5.210260","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"5988","5.219827","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5989","5.219827","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"5990","5.219827","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6008","5.221078","10.1.0.7","10.1.0.11","TCP","376","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=330001 Win=131072 Len=0 TSval=5231 TSecr=5189"
"6033","5.232566","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6035","5.242005","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6036","5.242005","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6037","5.242005","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6055","5.243353","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6057","5.248785","10.1.0.11","10.1.0.7","TCP","622","-33 dBm","","microtalon-dis(7013)  >  49153 [ACK] Seq=1 Ack=112001 Win=131072 Len=0 TSval=5260 TSecr=5213"
"6076","5.258451","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6077","5.258451","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6078","5.258451","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6092","5.259542","10.1.0.7","10.1.0.11","TCP","756","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=357001 Win=131072 Len=0 TSval=5270 TSecr=5207"
"6117","5.280233","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6118","5.280233","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6119","5.280233","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6140","5.281667","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6161","5.288201","10.1.0.7","10.1.0.11","TCP","452","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=372001 Win=131072 Len=0 TSval=5292 TSecr=5212"
"6163","5.296559","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6164","5.296559","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6165","5.296559","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6185","5.297943","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6187","5.307544","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6188","5.307544","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6189","5.307544","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6209","5.308883","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6211","5.318524","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6212","5.318524","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6213","5.318524","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6230","5.319710","10.1.0.7","10.1.0.11","TCP","1060","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=411001 Win=131072 Len=0 TSval=5330 TSecr=5277"
"6256","5.330906","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6258","5.340621","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6259","5.340621","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6260","5.340621","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6280","5.341987","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6282","5.351581","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6283","5.351581","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6284","5.351581","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6304","5.352956","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6306","5.362559","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6307","5.362559","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6308","5.362559","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6324","5.363775","10.1.0.7","10.1.0.11","TCP","1136","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=453001 Win=131072 Len=0 TSval=5375 TSecr=5337"
"6347","5.380163","10.1.0.11","10.1.0.7","TCP","1002","-33 dBm","","microtalon-dis(7013)  >  49153 [ACK] Seq=1 Ack=148001 Win=131072 Len=0 TSval=5370 TSecr=5261"
"6367","5.381471","10.1.0.7","10.1.0.11","WebSocket","4800","","","WebSocket Continuation[FRAGMENT]  "
"6369","5.389879","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6370","5.389879","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6371","5.389879","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6392","5.391277","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6394","5.400770","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6395","5.400770","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6396","5.400770","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6416","5.402101","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6418","5.411668","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6419","5.411668","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6420","5.411668","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6440","5.413007","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6461","5.423940","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6464","5.433896","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6465","5.433896","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6466","5.433896","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6486","5.435280","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6488","5.444901","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6508","5.446240","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6522","5.457239","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6533","5.468183","10.1.0.7","10.1.0.11","WebSocket","6376","","","WebSocket Continuation[FRAGMENT]  "
"6540","5.477922","10.1.0.7","10.1.0.11","TCP","832","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=483001 Win=131072 Len=0 TSval=5421 TSecr=5381"
"6542","5.483260","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6543","5.483260","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6544","5.483260","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6563","5.493784","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6564","5.493784","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6583","5.499640","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6601","5.500869","10.1.0.7","10.1.0.11","TCP","1592","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=543001 Win=131072 Len=0 TSval=5512 TSecr=5491"
"6605","5.510599","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6606","5.510599","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6627","5.512007","10.1.0.7","10.1.0.11","WebSocket","3224","","","WebSocket Continuation[FRAGMENT]  "
"6629","5.521501","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6630","5.521501","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6631","5.521501","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6652","5.522917","10.1.0.7","10.1.0.11","TCP","756","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=570001 Win=131072 Len=0 TSval=5533 TSecr=5518"
"6654","5.532452","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6655","5.532452","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6656","5.532452","10.1.0.11","10.1.0.7","WebSocket","1652","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6673","5.533907","10.1.0.7","10.1.0.11","TCP","376","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=582001 Win=131072 Len=0 TSval=5544 TSecr=5518"
"6679","5.543409","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6680","5.543409","10.1.0.11","10.1.0.7","WebSocket","6394","-33 dBm","","WebSocket Continuation[FRAGMENT]  "
"6700","5.544784","10.1.0.7","10.1.0.11","TCP","376","","","talon-engine(7012)  >  49159 [ACK] Seq=1 Ack=594001 Win=131072 Len=0 TSval=5555 TSecr=5518"
